null_type	replicate	tests	p_le_0.05	p_le_0.01	p_le_0.001	bh_0.05	bh_rate
label_permutation	0	913	0.05914567360350493	0.028477546549835708	0.01642935377875137	15	0.01642935377875137
label_permutation	1	912	0.05921052631578947	0.03508771929824561	0.020833333333333332	19	0.020833333333333332
label_permutation	2	912	0.06359649122807018	0.03837719298245614	0.027412280701754384	25	0.027412280701754384
label_permutation	3	908	0.0605726872246696	0.03634361233480176	0.02092511013215859	19	0.02092511013215859
label_permutation	4	913	0.05585980284775466	0.03066812705366922	0.0208105147864184	19	0.0208105147864184
label_permutation	5	908	0.06828193832599119	0.037444933920704845	0.023127753303964757	24	0.02643171806167401
label_permutation	6	904	0.06415929203539823	0.033185840707964605	0.017699115044247787	16	0.017699115044247787
label_permutation	7	905	0.055248618784530384	0.02983425414364641	0.019889502762430938	18	0.019889502762430938
