test_id	batched_null_converged	batched_alternative_converged	scalar_null_converged	scalar_alternative_converged	batched_null_objective	scalar_null_objective	batched_alternative_objective	scalar_alternative_objective	batched_statistic	scalar_statistic	absolute_statistic_difference	batched_null_gradient_norm	batched_alternative_gradient_norm	batched_null_mode_score_norm	batched_alternative_mode_score_norm	batched_null_iterations	batched_alternative_iterations	batched_null_line_search_evaluations	batched_alternative_line_search_evaluations	scalar_null_iterations	scalar_alternative_iterations
ENSG00000086758.16:B1	True	True	True	True	126265.46607854593	126265.92690081976	126129.85071165442	126133.75254666268	271.2307337830134	264.34870831415174	6.882025468861684	9.13547422177385e-06	8.349858672218769e-06	9.423403057472739e-14	8.323989808449516e-14	32	53	32	54	27	41
ENSG00000203930.11:B1	True	True	False	True	736934.7003339841	737619.487837252	733471.7229922609	733471.49398847	6925.954683446325	8295.987697563833	1370.0330141175073	6.623087880364413e-06	8.009092624063163e-06	2.2137757297166625e-12	5.41152689094046e-13	28	72	47	74	14	72
ENSG00000138688.15:B1	True	False	False	False	149281.8197717378	149825.91787176262	149801.2895807022	149803.0453677032	0.0	45.745008118858095	45.745008118858095	9.940373450790826e-06	0.0002035395778135699	9.581873906182042e-13	0.5375728147039139	31	10	53	53	10	9
ENSG00000115977.19:B1	True	True	True	True	576834.1911004432	576834.923322927	576675.8684144213	576669.1998712186	316.6453720438294	331.4469034166541	14.801531372824684	6.28656658877645e-06	9.329494959524145e-06	1.325359547267185e-12	9.539030017406913e-13	22	40	28	42	24	50
