test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSMUSG00000000861.16:B1	wild_cluster	32	56.61755990502362	0.45454545454545453
ENSMUSG00000000881.13:B1	label_permutation	32	16258.71748879129	0.30303030303030304
ENSMUSG00000000881.13:B1	wild_cluster	32	16258.71748879129	0.06060606060606061
ENSMUSG00000001036.18:B1	label_permutation	32	41.15147344613113	0.2727272727272727
ENSMUSG00000001036.18:B1	wild_cluster	32	41.15147344613113	0.24242424242424243
ENSMUSG00000001062.19:B1	label_permutation	32	0.1446942326472425	1.0
ENSMUSG00000001062.19:B1	wild_cluster	32	0.1446942326472425	1.0
ENSMUSG00000001089.15:B1	label_permutation	32	3092.984838287452	0.48484848484848486
ENSMUSG00000001089.15:B1	wild_cluster	32	3092.984838287452	0.12121212121212122
ENSMUSG00000001089.15:B2	label_permutation	32	67.01052261649895	0.15151515151515152
ENSMUSG00000001089.15:B2	wild_cluster	32	67.01052261649895	0.42424242424242425
ENSMUSG00000001120.16:B1	label_permutation	32	0.018345019753521	1.0
ENSMUSG00000001120.16:B1	wild_cluster	32	0.018345019753521	1.0
ENSMUSG00000001127.13:B1	label_permutation	32	19.78797681519356	0.8484848484848485
ENSMUSG00000001127.13:B1	wild_cluster	32	19.78797681519356	0.6666666666666666
ENSMUSG00000001138.14:B1	label_permutation	32	1.5560309843207836	0.2727272727272727
ENSMUSG00000001138.14:B1	wild_cluster	32	1.5560309843207836	0.6363636363636364
ENSMUSG00000001158.14:B1	label_permutation	32	26280532908.56757	0.21212121212121213
ENSMUSG00000001158.14:B1	wild_cluster	32	26280532908.56757	0.5454545454545454
ENSMUSG00000001173.16:B1	label_permutation	32	579.7770355387233	0.21212121212121213
ENSMUSG00000001173.16:B1	wild_cluster	32	579.7770355387233	0.15151515151515152
ENSMUSG00000001175.17:B1	label_permutation	32	33.2615949844998	0.7878787878787878
ENSMUSG00000001175.17:B1	wild_cluster	32	33.2615949844998	0.7272727272727273
ENSMUSG00000001211.16:B2	label_permutation	32	127.32328352321936	0.030303030303030304
ENSMUSG00000001211.16:B2	wild_cluster	32	127.32328352321936	0.06060606060606061
ENSMUSG00000001227.13:B1	label_permutation	32	9.739106872534474	0.36363636363636365
ENSMUSG00000001227.13:B1	wild_cluster	32	9.739106872534474	0.36363636363636365
ENSMUSG00000001248.16:B1	label_permutation	32	36.16575888438335	0.2727272727272727
ENSMUSG00000001248.16:B1	wild_cluster	32	36.16575888438335	0.030303030303030304
ENSMUSG00000001280.14:B1	label_permutation	32	1.7658358436195625	0.3333333333333333
ENSMUSG00000001280.14:B1	wild_cluster	32	1.7658358436195625	0.30303030303030304
ENSMUSG00000001366.15:B1	label_permutation	32	5.664492278833375	0.48484848484848486
