event	subject	cell_type	primer	spliced_umis
Dlg4	A_2	INH_migrating_interneuron	random hexamer	5
Dlg4	A_4	ASC	poly(dT)	2
Dlg4	A_4	ASC	random hexamer	3
Dlg4	A_4	EX_cerebellum_granule	poly(dT)	5
Dlg4	A_4	EX_cerebellum_granule	random hexamer	2
Dlg4	A_4	EX_cortical	poly(dT)	13
Dlg4	A_4	EX_cortical	random hexamer	11
Dlg4	A_4	EX_hippocampus_granule	random hexamer	1
Dlg4	A_4	EX_hippocampus_pyramidal	poly(dT)	3
Dlg4	A_4	INH_medium_spiny	poly(dT)	5
Dlg4	A_4	INH_medium_spiny	random hexamer	1
Dlg4	A_4	INH_midbrain	poly(dT)	6
Dlg4	A_5	EX_cortical	poly(dT)	3
Dlg4	A_5	EX_cortical	random hexamer	7
Dlg4	A_5	EX_hippocampus_pyramidal	random hexamer	1
Dlg4	A_6	EX_cortical	poly(dT)	2
Dlg4	A_6	EX_cortical	random hexamer	1
Dlg4	A_6	EX_hippocampus_pyramidal	random hexamer	1
Dlg4	A_6	INH_migrating_interneuron	random hexamer	2
Dlg4	A_7	ASC	poly(dT)	3
Dlg4	A_7	ASC	random hexamer	3
Dlg4	A_7	EX_cerebellum_granule	poly(dT)	4
Dlg4	A_7	EX_cortical	poly(dT)	10
Dlg4	A_7	EX_cortical	random hexamer	10
Dlg4	A_7	EX_hippocampus_granule	poly(dT)	2
Dlg4	A_7	EX_hippocampus_granule	random hexamer	3
Dlg4	A_7	EX_hippocampus_pyramidal	poly(dT)	3
Dlg4	A_7	EX_thalamus	poly(dT)	1
Dlg4	A_7	INH_medium_spiny	random hexamer	3
Dlg4	A_7	INH_midbrain	random hexamer	1
Dlg4	A_7	INH_migrating_interneuron	poly(dT)	2
Dlg4	A_7	INH_migrating_interneuron	random hexamer	10
Dlg4	A_7	ODC	poly(dT)	1
Dlg4	A_7	ODC	random hexamer	2
Dlg4	A_8	ASC	poly(dT)	4
Dlg4	A_8	ASC	random hexamer	4
Dlg4	A_8	EX_cerebellum_granule	poly(dT)	28
Dlg4	A_8	EX_cerebellum_granule	random hexamer	28
Dlg4	A_8	EX_cortical	poly(dT)	10
Dlg4	A_8	EX_cortical	random hexamer	25
Dlg4	A_8	EX_hippocampus_granule	poly(dT)	13
Dlg4	A_8	EX_hippocampus_granule	random hexamer	2
Dlg4	A_8	EX_hippocampus_pyramidal	poly(dT)	7
Dlg4	A_8	EX_hippocampus_pyramidal	random hexamer	4
Dlg4	A_8	INH_medium_spiny	poly(dT)	2
Dlg4	A_8	INH_medium_spiny	random hexamer	4
Dlg4	A_8	INH_midbrain	poly(dT)	5
Dlg4	A_8	INH_midbrain	random hexamer	3
Dlg4	A_8	ODC	poly(dT)	1
Dlg4	A_9	ASC	random hexamer	3
Dlg4	A_9	EX_cortical	random hexamer	1
Dlg4	A_9	INH_medium_spiny	poly(dT)	2
Dlg4	A_9	INH_medium_spiny	random hexamer	1
Dlg4	A_9	INH_midbrain	poly(dT)	1
Dlg4	B_1	ASC	poly(dT)	2
Dlg4	B_1	ASC	random hexamer	6
Dlg4	B_1	EX_cerebellum_granule	poly(dT)	5
Dlg4	B_1	EX_cerebellum_granule	random hexamer	3
Dlg4	B_1	EX_cortical	poly(dT)	23
Dlg4	B_1	EX_cortical	random hexamer	24
Dlg4	B_1	EX_hippocampus_granule	poly(dT)	3
Dlg4	B_1	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	B_1	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	B_1	EX_thalamus	poly(dT)	7
Dlg4	B_1	EX_thalamus	random hexamer	2
Dlg4	B_1	INH_medium_spiny	poly(dT)	5
Dlg4	B_1	INH_medium_spiny	random hexamer	6
Dlg4	B_1	INH_midbrain	poly(dT)	6
Dlg4	B_1	INH_migrating_interneuron	poly(dT)	1
Dlg4	B_1	INH_migrating_interneuron	random hexamer	1
Dlg4	B_1	ODC	random hexamer	1
Dlg4	B_2	ASC	poly(dT)	1
Dlg4	B_2	ASC	random hexamer	2
Dlg4	B_2	EX_cerebellum_granule	poly(dT)	2
Dlg4	B_2	EX_cortical	poly(dT)	1
Dlg4	B_2	EX_cortical	random hexamer	1
Dlg4	B_2	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	B_2	EX_thalamus	random hexamer	2
Dlg4	B_2	INH_midbrain	poly(dT)	4
Dlg4	B_2	INH_midbrain	random hexamer	5
Dlg4	B_2	INH_migrating_interneuron	poly(dT)	1
Dlg4	B_3	ASC	poly(dT)	1
Dlg4	B_3	ASC	random hexamer	9
Dlg4	B_3	EX_cerebellum_granule	poly(dT)	1
Dlg4	B_3	EX_cortical	poly(dT)	3
Dlg4	B_3	EX_cortical	random hexamer	4
Dlg4	B_3	ODC	random hexamer	1
Dlg4	B_4	EX_cortical	poly(dT)	1
Dlg4	B_4	EX_cortical	random hexamer	3
Dlg4	B_4	INH_midbrain	poly(dT)	2
Dlg4	B_4	INH_migrating_interneuron	poly(dT)	2
Dlg4	B_5	ASC	poly(dT)	6
Dlg4	B_5	ASC	random hexamer	3
Dlg4	B_5	EX_cerebellum_granule	poly(dT)	23
Dlg4	B_5	EX_cerebellum_granule	random hexamer	37
Dlg4	B_5	EX_cortical	poly(dT)	9
Dlg4	B_5	EX_cortical	random hexamer	5
Dlg4	B_5	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	B_5	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	B_5	EX_thalamus	poly(dT)	4
Dlg4	B_5	INH_medium_spiny	random hexamer	2
Dlg4	B_5	INH_midbrain	random hexamer	2
Dlg4	B_5	INH_migrating_interneuron	random hexamer	2
Dlg4	B_5	ODC	poly(dT)	1
Dlg4	B_5	ODC	random hexamer	5
Dlg4	B_6	ASC	poly(dT)	1
Dlg4	B_6	EX_cerebellum_granule	poly(dT)	2
Dlg4	B_6	EX_cortical	poly(dT)	3
Dlg4	B_6	EX_cortical	random hexamer	7
Dlg4	B_6	EX_hippocampus_granule	random hexamer	3
Dlg4	B_6	EX_thalamus	poly(dT)	2
Dlg4	B_6	INH_medium_spiny	poly(dT)	6
Dlg4	B_6	INH_medium_spiny	random hexamer	1
Dlg4	B_6	INH_midbrain	poly(dT)	3
Dlg4	B_6	INH_midbrain	random hexamer	2
Dlg4	B_6	INH_migrating_interneuron	poly(dT)	4
Dlg4	B_7	EX_cortical	poly(dT)	1
Dlg4	B_7	EX_cortical	random hexamer	10
Dlg4	B_7	INH_medium_spiny	random hexamer	1
Dlg4	B_7	INH_migrating_interneuron	poly(dT)	1
Dlg4	B_7	ODC	random hexamer	1
Dlg4	B_8	ASC	random hexamer	7
Dlg4	B_8	EX_cerebellum_granule	poly(dT)	1
Dlg4	B_8	EX_cerebellum_granule	random hexamer	3
Dlg4	B_8	EX_cortical	poly(dT)	8
Dlg4	B_8	EX_cortical	random hexamer	12
Dlg4	B_8	EX_hippocampus_granule	random hexamer	3
Dlg4	B_8	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	B_8	EX_thalamus	random hexamer	4
Dlg4	B_8	INH_medium_spiny	poly(dT)	9
Dlg4	B_8	INH_midbrain	poly(dT)	3
Dlg4	B_8	INH_midbrain	random hexamer	2
Dlg4	B_8	INH_migrating_interneuron	poly(dT)	1
Dlg4	B_8	INH_migrating_interneuron	random hexamer	1
Dlg4	C_1	EX_cerebellum_granule	poly(dT)	2
Dlg4	C_1	EX_cerebellum_granule	random hexamer	2
Dlg4	C_1	EX_cortical	poly(dT)	1
Dlg4	C_1	EX_cortical	random hexamer	10
Dlg4	C_1	EX_thalamus	poly(dT)	1
Dlg4	C_1	INH_midbrain	poly(dT)	1
Dlg4	C_1	INH_migrating_interneuron	poly(dT)	4
Dlg4	C_1	INH_migrating_interneuron	random hexamer	7
Dlg4	C_1	ODC	poly(dT)	3
Dlg4	C_1	ODC	random hexamer	4
Dlg4	C_2	ASC	poly(dT)	1
Dlg4	C_2	ASC	random hexamer	5
Dlg4	C_2	EX_cerebellum_granule	poly(dT)	1
Dlg4	C_2	EX_cortical	poly(dT)	9
Dlg4	C_2	EX_cortical	random hexamer	7
Dlg4	C_2	EX_hippocampus_pyramidal	random hexamer	4
Dlg4	C_2	INH_midbrain	random hexamer	1
Dlg4	C_2	INH_migrating_interneuron	random hexamer	3
Dlg4	C_2	ODC	random hexamer	1
Dlg4	C_3	ASC	random hexamer	1
Dlg4	C_3	EX_cerebellum_granule	poly(dT)	5
Dlg4	C_3	EX_cerebellum_granule	random hexamer	4
Dlg4	C_3	EX_cortical	poly(dT)	13
Dlg4	C_3	EX_cortical	random hexamer	13
Dlg4	C_3	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	C_3	EX_thalamus	random hexamer	2
Dlg4	C_3	INH_medium_spiny	poly(dT)	2
Dlg4	C_3	INH_medium_spiny	random hexamer	4
Dlg4	C_3	INH_migrating_interneuron	poly(dT)	2
Dlg4	C_3	INH_migrating_interneuron	random hexamer	6
Dlg4	C_3	ODC	poly(dT)	2
Dlg4	C_4	ASC	poly(dT)	3
Dlg4	C_4	ASC	random hexamer	2
Dlg4	C_4	EX_cerebellum_granule	poly(dT)	1
Dlg4	C_4	EX_cerebellum_granule	random hexamer	1
Dlg4	C_4	EX_cortical	poly(dT)	20
Dlg4	C_4	EX_cortical	random hexamer	22
Dlg4	C_4	EX_hippocampus_granule	random hexamer	1
Dlg4	C_4	EX_hippocampus_pyramidal	poly(dT)	2
Dlg4	C_4	EX_thalamus	random hexamer	1
Dlg4	C_4	INH_medium_spiny	poly(dT)	5
Dlg4	C_4	INH_medium_spiny	random hexamer	15
Dlg4	C_4	INH_midbrain	random hexamer	1
Dlg4	C_4	INH_migrating_interneuron	poly(dT)	5
Dlg4	C_4	INH_migrating_interneuron	random hexamer	3
Dlg4	C_4	ODC	poly(dT)	4
Dlg4	C_4	ODC	random hexamer	2
Dlg4	C_5	ASC	poly(dT)	3
Dlg4	C_5	ASC	random hexamer	3
Dlg4	C_5	EX_cerebellum_granule	poly(dT)	5
Dlg4	C_5	EX_cerebellum_granule	random hexamer	12
Dlg4	C_5	EX_cortical	poly(dT)	13
Dlg4	C_5	EX_cortical	random hexamer	9
Dlg4	C_5	EX_hippocampus_granule	poly(dT)	3
Dlg4	C_5	EX_hippocampus_granule	random hexamer	1
Dlg4	C_5	EX_hippocampus_pyramidal	poly(dT)	4
Dlg4	C_5	INH_medium_spiny	poly(dT)	4
Dlg4	C_5	INH_medium_spiny	random hexamer	14
Dlg4	C_5	INH_midbrain	poly(dT)	1
Dlg4	C_5	INH_midbrain	random hexamer	3
Dlg4	C_5	INH_migrating_interneuron	poly(dT)	4
Dlg4	C_6	ASC	poly(dT)	6
Dlg4	C_6	EX_cerebellum_granule	poly(dT)	3
Dlg4	C_6	EX_cerebellum_granule	random hexamer	3
Dlg4	C_6	EX_cortical	poly(dT)	7
Dlg4	C_6	EX_cortical	random hexamer	6
Dlg4	C_6	EX_hippocampus_granule	random hexamer	2
Dlg4	C_6	INH_medium_spiny	poly(dT)	5
Dlg4	C_6	INH_medium_spiny	random hexamer	1
Dlg4	C_6	INH_midbrain	random hexamer	2
Dlg4	C_6	INH_migrating_interneuron	poly(dT)	3
Dlg4	C_6	ODC	poly(dT)	4
Dlg4	C_6	ODC	random hexamer	1
Dlg4	C_7	EX_cerebellum_granule	poly(dT)	1
Dlg4	C_7	EX_cerebellum_granule	random hexamer	5
Dlg4	C_7	EX_cortical	random hexamer	1
Dlg4	C_7	EX_hippocampus_pyramidal	poly(dT)	2
Dlg4	C_7	INH_medium_spiny	poly(dT)	1
Dlg4	C_7	INH_migrating_interneuron	random hexamer	1
Dlg4	C_8	ASC	poly(dT)	1
Dlg4	C_8	ASC	random hexamer	1
Dlg4	C_8	EX_cortical	poly(dT)	16
Dlg4	C_8	EX_cortical	random hexamer	19
Dlg4	C_8	EX_hippocampus_granule	random hexamer	3
Dlg4	C_8	EX_hippocampus_pyramidal	random hexamer	1
Dlg4	C_8	EX_thalamus	random hexamer	4
Dlg4	C_8	INH_medium_spiny	poly(dT)	8
Dlg4	C_8	INH_medium_spiny	random hexamer	2
Dlg4	C_8	INH_midbrain	poly(dT)	4
Dlg4	C_8	INH_midbrain	random hexamer	3
Dlg4	C_8	INH_migrating_interneuron	poly(dT)	3
Dlg4	C_8	INH_migrating_interneuron	random hexamer	2
Dlg4	D_1	ASC	poly(dT)	10
Dlg4	D_1	EX_cerebellum_granule	poly(dT)	4
Dlg4	D_1	EX_cerebellum_granule	random hexamer	6
Dlg4	D_1	EX_cortical	poly(dT)	15
Dlg4	D_1	EX_cortical	random hexamer	7
Dlg4	D_1	EX_hippocampus_pyramidal	poly(dT)	2
Dlg4	D_1	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	D_1	INH_medium_spiny	poly(dT)	13
Dlg4	D_1	INH_medium_spiny	random hexamer	2
Dlg4	D_1	INH_midbrain	random hexamer	1
Dlg4	D_1	INH_migrating_interneuron	poly(dT)	4
Dlg4	D_1	INH_migrating_interneuron	random hexamer	1
Dlg4	D_2	ASC	poly(dT)	19
Dlg4	D_2	ASC	random hexamer	8
Dlg4	D_2	EX_cerebellum_granule	poly(dT)	4
Dlg4	D_2	EX_cerebellum_granule	random hexamer	14
Dlg4	D_2	EX_cortical	poly(dT)	60
Dlg4	D_2	EX_cortical	random hexamer	58
Dlg4	D_2	EX_hippocampus_granule	poly(dT)	8
Dlg4	D_2	EX_hippocampus_granule	random hexamer	17
Dlg4	D_2	EX_hippocampus_pyramidal	random hexamer	2
Dlg4	D_2	EX_thalamus	poly(dT)	1
Dlg4	D_2	EX_thalamus	random hexamer	16
Dlg4	D_2	INH_medium_spiny	poly(dT)	5
Dlg4	D_2	INH_medium_spiny	random hexamer	2
Dlg4	D_2	INH_midbrain	poly(dT)	15
Dlg4	D_2	INH_midbrain	random hexamer	20
Dlg4	D_2	INH_migrating_interneuron	poly(dT)	21
Dlg4	D_2	INH_migrating_interneuron	random hexamer	19
Dlg4	D_2	ODC	poly(dT)	27
Dlg4	D_2	ODC	random hexamer	18
Dlg4	D_3	ASC	poly(dT)	5
Dlg4	D_3	ASC	random hexamer	3
Dlg4	D_3	EX_cerebellum_granule	poly(dT)	1
Dlg4	D_3	EX_cerebellum_granule	random hexamer	4
Dlg4	D_3	EX_cortical	poly(dT)	2
Dlg4	D_3	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	D_3	INH_medium_spiny	poly(dT)	3
Dlg4	D_3	INH_midbrain	poly(dT)	2
Dlg4	D_3	INH_migrating_interneuron	poly(dT)	2
Dlg4	D_3	ODC	poly(dT)	2
Dlg4	D_4	ASC	poly(dT)	8
Dlg4	D_4	ASC	random hexamer	2
Dlg4	D_4	EX_cerebellum_granule	poly(dT)	2
Dlg4	D_4	EX_cerebellum_granule	random hexamer	7
Dlg4	D_4	EX_cortical	poly(dT)	14
Dlg4	D_4	EX_cortical	random hexamer	13
Dlg4	D_4	EX_thalamus	random hexamer	2
Dlg4	D_4	INH_medium_spiny	poly(dT)	1
Dlg4	D_4	INH_medium_spiny	random hexamer	1
Dlg4	D_4	INH_midbrain	random hexamer	3
Dlg4	D_4	INH_migrating_interneuron	poly(dT)	4
Dlg4	D_4	INH_migrating_interneuron	random hexamer	7
Dlg4	D_4	ODC	random hexamer	1
Dlg4	D_5	EX_cortical	random hexamer	3
Dlg4	D_5	INH_midbrain	random hexamer	2
Dlg4	D_5	INH_migrating_interneuron	poly(dT)	3
Dlg4	D_6	ASC	poly(dT)	36
Dlg4	D_6	ASC	random hexamer	20
Dlg4	D_6	EX_cerebellum_granule	poly(dT)	51
Dlg4	D_6	EX_cerebellum_granule	random hexamer	128
Dlg4	D_6	EX_cortical	poly(dT)	165
Dlg4	D_6	EX_cortical	random hexamer	179
Dlg4	D_6	EX_hippocampus_granule	poly(dT)	21
Dlg4	D_6	EX_hippocampus_granule	random hexamer	13
Dlg4	D_6	EX_hippocampus_pyramidal	poly(dT)	12
Dlg4	D_6	EX_hippocampus_pyramidal	random hexamer	16
Dlg4	D_6	EX_thalamus	poly(dT)	12
Dlg4	D_6	EX_thalamus	random hexamer	9
Dlg4	D_6	INH_medium_spiny	poly(dT)	51
Dlg4	D_6	INH_medium_spiny	random hexamer	29
Dlg4	D_6	INH_midbrain	poly(dT)	34
Dlg4	D_6	INH_midbrain	random hexamer	32
Dlg4	D_6	INH_migrating_interneuron	poly(dT)	19
Dlg4	D_6	INH_migrating_interneuron	random hexamer	38
Dlg4	D_6	ODC	poly(dT)	34
Dlg4	D_6	ODC	random hexamer	16
Dlg4	D_7	ASC	random hexamer	1
Dlg4	D_7	EX_cortical	poly(dT)	23
Dlg4	D_7	EX_cortical	random hexamer	10
Dlg4	D_7	EX_hippocampus_granule	poly(dT)	2
Dlg4	D_7	EX_hippocampus_granule	random hexamer	2
Dlg4	D_7	EX_hippocampus_pyramidal	random hexamer	2
Dlg4	D_7	INH_medium_spiny	poly(dT)	5
Dlg4	D_7	INH_medium_spiny	random hexamer	2
Dlg4	D_7	INH_midbrain	random hexamer	1
Dlg4	D_7	INH_migrating_interneuron	poly(dT)	1
Dlg4	D_7	INH_migrating_interneuron	random hexamer	4
Dlg4	D_8	ASC	poly(dT)	1
Dlg4	D_8	ASC	random hexamer	5
Dlg4	D_8	EX_cerebellum_granule	random hexamer	1
Dlg4	D_8	EX_cortical	poly(dT)	18
Dlg4	D_8	EX_cortical	random hexamer	11
Dlg4	D_8	EX_hippocampus_granule	poly(dT)	2
Dlg4	D_8	EX_hippocampus_pyramidal	poly(dT)	2
Dlg4	D_8	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	D_8	EX_thalamus	random hexamer	1
Dlg4	D_8	INH_medium_spiny	poly(dT)	2
Dlg4	D_8	INH_medium_spiny	random hexamer	3
Dlg4	D_8	INH_midbrain	poly(dT)	1
Dlg4	D_8	INH_migrating_interneuron	poly(dT)	4
Dlg4	D_8	INH_migrating_interneuron	random hexamer	9
Dlg4	D_8	ODC	random hexamer	1
Dlg4	E_1	ASC	poly(dT)	1
Dlg4	E_1	ASC	random hexamer	3
Dlg4	E_1	EX_cerebellum_granule	poly(dT)	6
Dlg4	E_1	EX_cerebellum_granule	random hexamer	10
Dlg4	E_1	EX_cortical	poly(dT)	23
Dlg4	E_1	EX_cortical	random hexamer	15
Dlg4	E_1	EX_hippocampus_granule	random hexamer	1
Dlg4	E_1	EX_hippocampus_pyramidal	poly(dT)	4
Dlg4	E_1	EX_hippocampus_pyramidal	random hexamer	1
Dlg4	E_1	EX_thalamus	poly(dT)	3
Dlg4	E_1	EX_thalamus	random hexamer	1
Dlg4	E_1	INH_medium_spiny	poly(dT)	5
Dlg4	E_1	INH_medium_spiny	random hexamer	4
Dlg4	E_1	INH_midbrain	poly(dT)	3
Dlg4	E_1	INH_midbrain	random hexamer	4
Dlg4	E_1	INH_migrating_interneuron	poly(dT)	14
Dlg4	E_1	INH_migrating_interneuron	random hexamer	4
Dlg4	E_1	ODC	poly(dT)	3
Dlg4	E_1	ODC	random hexamer	1
Dlg4	E_2	ASC	poly(dT)	2
Dlg4	E_2	EX_cerebellum_granule	random hexamer	1
Dlg4	E_2	EX_cortical	poly(dT)	2
Dlg4	E_2	EX_cortical	random hexamer	2
Dlg4	E_2	INH_midbrain	poly(dT)	1
Dlg4	E_2	INH_migrating_interneuron	poly(dT)	4
Dlg4	E_2	INH_migrating_interneuron	random hexamer	1
Dlg4	E_2	ODC	poly(dT)	1
Dlg4	E_3	ASC	poly(dT)	1
Dlg4	E_3	ASC	random hexamer	3
Dlg4	E_3	EX_cerebellum_granule	poly(dT)	15
Dlg4	E_3	EX_cerebellum_granule	random hexamer	17
Dlg4	E_3	EX_cortical	poly(dT)	31
Dlg4	E_3	EX_cortical	random hexamer	33
Dlg4	E_3	EX_hippocampus_granule	poly(dT)	3
Dlg4	E_3	EX_hippocampus_granule	random hexamer	1
Dlg4	E_3	EX_hippocampus_pyramidal	poly(dT)	4
Dlg4	E_3	INH_medium_spiny	poly(dT)	10
Dlg4	E_3	INH_medium_spiny	random hexamer	4
Dlg4	E_3	INH_midbrain	poly(dT)	3
Dlg4	E_3	INH_migrating_interneuron	poly(dT)	3
Dlg4	E_3	INH_migrating_interneuron	random hexamer	3
Dlg4	E_3	ODC	poly(dT)	2
Dlg4	E_3	ODC	random hexamer	2
Dlg4	E_4	ASC	random hexamer	3
Dlg4	E_4	EX_cerebellum_granule	poly(dT)	3
Dlg4	E_4	EX_cerebellum_granule	random hexamer	2
Dlg4	E_4	EX_cortical	poly(dT)	8
Dlg4	E_4	EX_cortical	random hexamer	1
Dlg4	E_4	EX_hippocampus_granule	poly(dT)	3
Dlg4	E_4	EX_hippocampus_granule	random hexamer	1
Dlg4	E_4	INH_medium_spiny	poly(dT)	5
Dlg4	E_4	INH_medium_spiny	random hexamer	3
Dlg4	E_5	ASC	poly(dT)	14
Dlg4	E_5	ASC	random hexamer	29
Dlg4	E_5	EX_cerebellum_granule	poly(dT)	10
Dlg4	E_5	EX_cerebellum_granule	random hexamer	5
Dlg4	E_5	EX_cortical	poly(dT)	49
Dlg4	E_5	EX_cortical	random hexamer	54
Dlg4	E_5	EX_hippocampus_granule	poly(dT)	1
Dlg4	E_5	EX_hippocampus_pyramidal	poly(dT)	2
Dlg4	E_5	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	E_5	EX_thalamus	random hexamer	4
Dlg4	E_5	INH_medium_spiny	poly(dT)	15
Dlg4	E_5	INH_medium_spiny	random hexamer	38
Dlg4	E_5	INH_midbrain	poly(dT)	9
Dlg4	E_5	INH_midbrain	random hexamer	7
Dlg4	E_5	INH_migrating_interneuron	poly(dT)	12
Dlg4	E_5	INH_migrating_interneuron	random hexamer	6
Dlg4	E_5	ODC	poly(dT)	10
Dlg4	E_5	ODC	random hexamer	2
Dlg4	E_6	ASC	poly(dT)	1
Dlg4	E_6	EX_cortical	poly(dT)	3
Dlg4	E_6	EX_cortical	random hexamer	5
Dlg4	E_6	EX_hippocampus_pyramidal	random hexamer	2
Dlg4	E_6	EX_thalamus	poly(dT)	1
Dlg4	E_6	INH_midbrain	random hexamer	2
Dlg4	E_6	INH_migrating_interneuron	random hexamer	1
Dlg4	E_7	ASC	random hexamer	1
Dlg4	E_7	EX_cerebellum_granule	random hexamer	8
Dlg4	E_7	EX_cortical	poly(dT)	3
Dlg4	E_7	EX_cortical	random hexamer	2
Dlg4	E_7	INH_midbrain	random hexamer	3
Dlg4	E_8	ASC	poly(dT)	9
Dlg4	E_8	ASC	random hexamer	5
Dlg4	E_8	EX_cerebellum_granule	poly(dT)	5
Dlg4	E_8	EX_cerebellum_granule	random hexamer	6
Dlg4	E_8	EX_cortical	poly(dT)	17
Dlg4	E_8	EX_cortical	random hexamer	17
Dlg4	E_8	EX_hippocampus_pyramidal	poly(dT)	3
Dlg4	E_8	EX_hippocampus_pyramidal	random hexamer	2
Dlg4	E_8	EX_thalamus	poly(dT)	4
Dlg4	E_8	INH_medium_spiny	poly(dT)	10
Dlg4	E_8	INH_midbrain	poly(dT)	3
Dlg4	E_8	INH_midbrain	random hexamer	2
Dlg4	E_8	INH_migrating_interneuron	poly(dT)	34
Dlg4	E_8	INH_migrating_interneuron	random hexamer	15
Dlg4	E_8	ODC	random hexamer	1
Dlg4	F_1	ASC	poly(dT)	15
Dlg4	F_1	ASC	random hexamer	28
Dlg4	F_1	EX_cerebellum_granule	poly(dT)	37
Dlg4	F_1	EX_cerebellum_granule	random hexamer	33
Dlg4	F_1	EX_cortical	poly(dT)	71
Dlg4	F_1	EX_cortical	random hexamer	113
Dlg4	F_1	EX_hippocampus_granule	poly(dT)	3
Dlg4	F_1	EX_hippocampus_granule	random hexamer	9
Dlg4	F_1	EX_hippocampus_pyramidal	poly(dT)	4
Dlg4	F_1	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	F_1	EX_thalamus	poly(dT)	6
Dlg4	F_1	EX_thalamus	random hexamer	8
Dlg4	F_1	INH_medium_spiny	poly(dT)	34
Dlg4	F_1	INH_medium_spiny	random hexamer	23
Dlg4	F_1	INH_midbrain	poly(dT)	13
Dlg4	F_1	INH_midbrain	random hexamer	28
Dlg4	F_1	INH_migrating_interneuron	poly(dT)	35
Dlg4	F_1	INH_migrating_interneuron	random hexamer	16
Dlg4	F_1	ODC	poly(dT)	5
Dlg4	F_1	ODC	random hexamer	2
Dlg4	F_2	ASC	poly(dT)	23
Dlg4	F_2	ASC	random hexamer	9
Dlg4	F_2	EX_cerebellum_granule	poly(dT)	20
Dlg4	F_2	EX_cerebellum_granule	random hexamer	21
Dlg4	F_2	EX_cortical	poly(dT)	18
Dlg4	F_2	EX_cortical	random hexamer	27
Dlg4	F_2	EX_hippocampus_granule	random hexamer	1
Dlg4	F_2	INH_medium_spiny	poly(dT)	3
Dlg4	F_2	INH_medium_spiny	random hexamer	5
Dlg4	F_2	INH_midbrain	poly(dT)	3
Dlg4	F_2	INH_midbrain	random hexamer	2
Dlg4	F_2	INH_migrating_interneuron	poly(dT)	6
Dlg4	F_2	INH_migrating_interneuron	random hexamer	4
Dlg4	F_2	ODC	poly(dT)	3
Dlg4	F_2	ODC	random hexamer	2
Dlg4	F_3	ASC	poly(dT)	8
Dlg4	F_3	ASC	random hexamer	11
Dlg4	F_3	EX_cerebellum_granule	poly(dT)	14
Dlg4	F_3	EX_cerebellum_granule	random hexamer	2
Dlg4	F_3	EX_cortical	poly(dT)	11
Dlg4	F_3	EX_cortical	random hexamer	26
Dlg4	F_3	EX_hippocampus_granule	random hexamer	1
Dlg4	F_3	EX_hippocampus_pyramidal	random hexamer	2
Dlg4	F_3	INH_midbrain	poly(dT)	1
Dlg4	F_3	INH_midbrain	random hexamer	3
Dlg4	F_3	INH_migrating_interneuron	poly(dT)	2
Dlg4	F_3	INH_migrating_interneuron	random hexamer	7
Dlg4	F_3	ODC	poly(dT)	1
Dlg4	F_4	ASC	poly(dT)	11
Dlg4	F_4	ASC	random hexamer	9
Dlg4	F_4	EX_cerebellum_granule	poly(dT)	54
Dlg4	F_4	EX_cerebellum_granule	random hexamer	42
Dlg4	F_4	EX_cortical	poly(dT)	12
Dlg4	F_4	EX_cortical	random hexamer	12
Dlg4	F_4	EX_hippocampus_granule	poly(dT)	1
Dlg4	F_4	EX_hippocampus_granule	random hexamer	1
Dlg4	F_4	EX_hippocampus_pyramidal	poly(dT)	1
Dlg4	F_4	INH_medium_spiny	poly(dT)	16
Dlg4	F_4	INH_medium_spiny	random hexamer	9
Dlg4	F_4	INH_midbrain	poly(dT)	13
Dlg4	F_4	INH_midbrain	random hexamer	9
Dlg4	F_4	INH_migrating_interneuron	poly(dT)	22
Dlg4	F_4	INH_migrating_interneuron	random hexamer	15
Dlg4	F_4	ODC	poly(dT)	2
Dlg4	F_4	ODC	random hexamer	5
Dlg4	F_5	ASC	poly(dT)	3
Dlg4	F_5	ASC	random hexamer	7
Dlg4	F_5	EX_cerebellum_granule	poly(dT)	20
Dlg4	F_5	EX_cerebellum_granule	random hexamer	27
Dlg4	F_5	EX_cortical	poly(dT)	37
Dlg4	F_5	EX_cortical	random hexamer	29
Dlg4	F_5	EX_hippocampus_granule	poly(dT)	16
Dlg4	F_5	EX_hippocampus_granule	random hexamer	2
Dlg4	F_5	EX_hippocampus_pyramidal	poly(dT)	11
Dlg4	F_5	EX_hippocampus_pyramidal	random hexamer	3
Dlg4	F_5	EX_thalamus	poly(dT)	1
Dlg4	F_5	EX_thalamus	random hexamer	4
Dlg4	F_5	INH_medium_spiny	poly(dT)	7
Dlg4	F_5	INH_medium_spiny	random hexamer	5
Dlg4	F_5	INH_midbrain	poly(dT)	7
Dlg4	F_5	INH_midbrain	random hexamer	9
