test_id	null_type	analytic_p_value	calibrated_p_value	reference_nulls	degrees_of_freedom	denominator_df_bin	fdr
ENSMUSG00000021843.18:B1	label_permutation	7.19584625061668e-38	0.038461538461538464	3769	8	>20	0.5677768959471334
ENSMUSG00000021843.18:B2	label_permutation	0.0001359632172272	0.3037135278514589	3769	8	>20	0.7318810953112224
ENSMUSG00000021843.18:B3	label_permutation	7.1903024119308e-38	0.038461538461538464	3769	8	>20	0.5677768959471334
ENSMUSG00000021843.18:B4	label_permutation	0.0001359607986261	0.3037135278514589	3769	8	>20	0.7318810953112224
ENSMUSG00000021843.18:B5	label_permutation	1.473900468267886e-36	0.04668435013262599	3769	8	>20	0.5977402845246357
ENSMUSG00000021843.18:B6	label_permutation	2.90394826219484e-07	0.5983717774762551	736	16	>20	0.852124703712352
ENSMUSG00000002279.20:B1	label_permutation	0.0333713587800326	0.3302872062663185	5361	6	>20	0.7421633546983134
ENSMUSG00000002279.20:B2	label_permutation	0.0747646462804329	0.24071155145237558	4440	3	>20	0.7102004579935987
ENSMUSG00000002279.20:B3	label_permutation	0.8917317843765704	0.8034226525557306	4440	3	>20	0.9423909852035474
ENSMUSG00000020882.18:B1	label_permutation	0.0555831747344324	0.28825828869263065	6906	5	>20	0.7277459433406522
ENSMUSG00000020882.18:B2	label_permutation	0.0746696749484609	0.30852758071521647	6906	5	>20	0.7329591912450679
ENSMUSG00000020882.18:B3	label_permutation	3.1541154359557134e-05	0.32898919262555626	3145	10	>20	0.7421633546983134
ENSMUSG00000026566.16:B1	label_permutation	0.0429239024823192	0.8078817733990148	202	15	11-20	0.9432709920726544
ENSMUSG00000026566.16:B2	label_permutation	0.9692260437391496	0.8946360153256705	521	10	11-20	0.9779244373838968
ENSMUSG00000026566.16:B3	label_permutation	0.8588336486018239	0.8601532567049809	521	10	11-20	0.9643947183496375
ENSMUSG00000031154.16:B1	label_permutation	0.9925079978504016	0.9743150684931506	583	8	11-20	1.0
ENSMUSG00000031154.16:B2	label_permutation	0.9792002085494764	0.9026752767527675	2167	4	11-20	0.9818918707368892
ENSMUSG00000031154.16:B5	label_permutation	0.9332766636354708	0.8454797047970479	2167	4	11-20	0.9576759051841299
ENSMUSG00000040003.19:B1	label_permutation	6.408050241200225e-12	0.47381242387332523	820	18	>20	0.7926722340846395
ENSMUSG00000040003.19:B2	label_permutation	2.030041794662396e-10	0.5176613885505481	820	18	>20	0.8128909868153613
ENSMUSG00000040003.19:B3	label_permutation	8.647620216547393e-34	0.2689655172413793	144	27	>20	0.7203360339025302
ENSMUSG00000061904.13:B1	label_permutation	0.7296460717614162	0.6853146853146853	428	4	6-10	0.8863198373552182
ENSMUSG00000061904.13:B2	label_permutation	0.996414261307427	0.9011152416356877	1344	2	6-10	0.9813844876745949
ENSMUSG00000061904.13:B3	label_permutation	0.6106286230078952	0.47360594795539035	1344	2	6-10	0.7926722340846395
ENSMUSG00000015090.14:B1	label_permutation	1.1164514877534505e-13	0.1743295019157088	521	10	11-20	0.6884067605452999
ENSMUSG00000015090.14:B2	label_permutation	0.0884522238590114	0.3357865685372585	1086	5	11-20	0.7433025816609171
ENSMUSG00000021720.12:B1	label_permutation	2.759972675490068e-05	0.44086415232515563	2730	12	>20	0.7852463333738463
ENSMUSG00000021720.12:B2	label_permutation	0.5461233060974953	0.5367935803312276	5856	4	>20	0.8203653933740526
ENSMUSG00000024789.14:B1	label_permutation	0.2211101339342666	0.39252767527675275	2167	4	11-20	0.7659655217138764
ENSMUSG00000024789.14:B2	label_permutation	0.0937312630740567	0.16848418756815703	3667	2	11-20	0.6847722369731165
ENSMUSG00000027985.15:B1	label_permutation	6.397730037467763e-14	0.0391304347826087	2529	3	11-20	0.5677768959471334
ENSMUSG00000027985.15:B2	label_permutation	0.5889656337437763	0.6292548298068077	1086	5	11-20	0.8634453887899529
ENSMUSG00000032503.19:B1	label_permutation	1.0	1.0	97	40	>20	1.0
ENSMUSG00000032503.19:B2	label_permutation	4.398905403495968e-51	0.19148936170212766	93	32	>20	0.6961513711090555
ENSMUSG00000037703.15:B1	label_permutation	4.5349982238025053e-29	0.0432674375233122	5361	6	>20	0.5865286772419995
ENSMUSG00000037703.15:B2	label_permutation	1.0	1.0	5361	6	>20	1.0
ENSMUSG00000041540.17:B2	label_permutation	0.7597881319321184	0.6438356164383562	1240	1	>20	0.8685239541374944
ENSMUSG00000050530.15:B1	label_permutation	0.0034159416228114	0.4075342465753425	583	8	11-20	0.7727217214989786
ENSMUSG00000050530.15:B2	label_permutation	0.3869722445401319	0.477859778597786	2167	4	11-20	0.7947687782094973
ENSMUSG00000063077.16:B2	label_permutation	3.920729507785288e-12	0.2731600146466496	2730	12	>20	0.7218309692105517
ENSMUSG00000000384.16:B1	label_permutation	0.0016459398840009	0.09704830053667263	2235	1	6-10	0.6716996336354654
ENSMUSG00000001558.6:B1	label_permutation	0.0003112604951673	0.07716453047345018	3822	1	11-20	0.6634744498321522
ENSMUSG00000003865.17:B1	label_permutation	0.9169365926022296	0.8281918486827291	4440	3	>20	0.9511671850500901
ENSMUSG00000006262.16:B1	label_permutation	0.0349666980965984	0.2037829317721234	4440	3	>20	0.7010479823254113
ENSMUSG00000010086.18:B3	label_permutation	2.444625587997775e-13	0.18198069360028601	2796	7	>20	0.6917315104013201
ENSMUSG00000015837.16:B1	label_permutation	0.6208322513497043	0.6393513826552772	6906	5	>20	0.8672217817334429
ENSMUSG00000018820.14:B1	label_permutation	7.323167347450872e-05	0.09750056293627561	4440	3	>20	0.6716996336354654
ENSMUSG00000020173.18:B1	label_permutation	0.9981036319644448	0.9359740481475158	5856	4	>20	0.9961374653790094
ENSMUSG00000020608.8:B1	label_permutation	1.0	1.0	5856	4	>20	1.0
ENSMUSG00000021061.16:B1	label_permutation	0.0062514841977865	0.33964962459778336	2796	7	>20	0.7445807850839993
ENSMUSG00000021596.18:B1	label_permutation	0.2861483927458698	0.25313059033989266	2235	1	6-10	0.7175608933892629
ENSMUSG00000022208.13:B1	label_permutation	0.1227343131639613	0.5641909814323608	3769	8	>20	0.8313710783865362
ENSMUSG00000023805.18:B1	label_permutation	0.8989758579840406	0.7840679336837849	2472	2	>20	0.9356683027763677
ENSMUSG00000024421.17:B1	label_permutation	0.32229893306337	0.2371830985915493	1774	1	1-5	0.7091982855276581
ENSMUSG00000024924.15:B2	label_permutation	0.511820997503718	0.5204029366569917	5856	4	>20	0.8138069195881308
ENSMUSG00000025413.14:B1	label_permutation	0.8072444244682898	0.6995551961180753	2472	2	>20	0.8932318106183805
ENSMUSG00000026113.18:B1	label_permutation	1.3133853687615425e-30	0.10091743119266056	435	15	>20	0.6716996336354654
ENSMUSG00000026600.13:B1	label_permutation	0.977840302476207	0.9033989266547406	2235	1	6-10	0.9819702366944081
ENSMUSG00000027002.14:B1	label_permutation	0.631680741224329	0.7299515106303618	5361	6	>20	0.9120836614309199
ENSMUSG00000027652.16:B1	label_permutation	0.1989463417557131	0.405675401766324	6906	5	>20	0.7726084582875619
ENSMUSG00000028165.10:B1	label_permutation	0.7748233189996949	0.6786759738797569	4440	3	>20	0.8849808470788925
ENSMUSG00000028785.14:B1	label_permutation	9.630745210603836e-28	0.3541963015647226	702	24	>20	0.7537910234770694
ENSMUSG00000029168.15:B1	label_permutation	0.2074043585603187	0.25427509293680295	1344	2	6-10	0.7175608933892629
ENSMUSG00000029676.16:B1	label_permutation	1.23923735533577e-07	0.08178248249957316	5856	4	>20	0.6634744498321522
ENSMUSG00000030268.18:B1	label_permutation	0.7250129717692531	0.49802816901408453	1774	1	1-5	0.8048246980763529
ENSMUSG00000030982.20:B1	label_permutation	0.6489844528345486	0.6172839506172839	566	3	6-10	0.8598588372868904
ENSMUSG00000031644.20:B4	label_permutation	7.375342878547528e-05	0.11524464213505864	2472	2	>20	0.6716996336354654
ENSMUSG00000032116.19:B1	label_permutation	1.931140027923803e-115	0.007881107858590407	4440	3	>20	0.5304436768848043
ENSMUSG00000032531.16:B1	label_permutation	0.5642554168233674	0.38647887323943664	1774	1	1-5	0.7631707880514113
ENSMUSG00000033237.20:B1	label_permutation	2.3361953371322704e-18	0.0631243665846243	6906	5	>20	0.6350498279162136
ENSMUSG00000034059.15:B1	label_permutation	0.8881387672995886	0.7723412858875859	2472	2	>20	0.931299294312993
ENSMUSG00000034832.16:B1	label_permutation	0.0001605943908938	0.3053050397877984	3769	8	>20	0.7329591912450679
ENSMUSG00000035649.18:B1	label_permutation	0.2948777821256703	0.6684350132625995	3769	8	>20	0.8797479064437119
ENSMUSG00000036565.8:B1	label_permutation	0.0512906779446518	0.3595673256247669	5361	6	>20	0.7540440618427044
ENSMUSG00000037386.17:B1	label_permutation	1.5841238223822956e-10	0.3017209813255218	2730	12	>20	0.7318810953112224
ENSMUSG00000038145.18:B1	label_permutation	0.9999997753797438	0.9678226671433678	2796	7	>20	1.0
ENSMUSG00000039579.16:B1	label_permutation	1.0	1.0	2091	9	>20	1.0
ENSMUSG00000040452.10:B1	label_permutation	0.9937079063494596	0.9556809024979855	1240	1	>20	1.0
ENSMUSG00000041268.18:B1	label_permutation	2.5146133917614712e-05	0.30927342256214146	2091	9	>20	0.7329591912450679
ENSMUSG00000042359.19:B2	label_permutation	0.0028421730725324	0.15485743554720846	5856	4	>20	0.6847722369731165
ENSMUSG00000046982.12:B1	label_permutation	0.9058074203649156	0.7981901997609698	5856	4	>20	0.9406626887956651
ENSMUSG00000049411.16:B1	label_permutation	0.7677120226622197	0.6707948660211664	4440	3	>20	0.8803808696143575
ENSMUSG00000052248.18:B1	label_permutation	0.080650900484741	0.14713774597495527	2235	1	6-10	0.6769750481719067
ENSMUSG00000054391.13:B1	label_permutation	4.367252049301692e-34	0.024994370637243864	4440	3	>20	0.5483423779172124
ENSMUSG00000056492.7:B1	label_permutation	0.4783569261106314	0.3323943661971831	1774	1	1-5	0.7421633546983134
ENSMUSG00000060780.3:B1	label_permutation	0.1346098664431697	0.1946564885496183	3667	2	11-20	0.6992983699937049
ENSMUSG00000063142.16:B1	label_permutation	8.710353505069411e-44	0.032564450474898234	736	16	>20	0.5627402900130172
ENSMUSG00000068151.9:B1	label_permutation	0.1091163331973382	0.4263334576650504	5361	6	>20	0.7802900802900802
ENSMUSG00000071856.11:B1	label_permutation	0.841164766149347	0.6957886476589066	3822	1	11-20	0.8922559765777405
ENSMUSG00000090255.8:B1	label_permutation	0.9440234017451556	0.848362312980186	2472	2	>20	0.9585555625471935
ENSMUSG00000111375.6:B1	label_permutation	1.1306323007463484e-15	0.2325155620651776	2730	12	>20	0.7091982855276581
ENSMUSG00000005899.15:B1	label_permutation	2.0781659505550792e-16	0.23645320197044334	405	12	11-20	0.7091982855276581
ENSMUSG00000005899.15:B2	label_permutation	0.019635196999781	0.304177545691906	5361	6	>20	0.7326058226084715
ENSMUSG00000005899.15:B3	label_permutation	0.0069053308107292	0.15559558657959918	4440	3	>20	0.6847722369731165
ENSMUSG00000005899.15:B4	label_permutation	0.9088123952347226	0.8851174934725848	5361	6	>20	0.9754015534112878
ENSMUSG00000005899.15:B5	label_permutation	0.1340864023339213	0.28236883584778205	4440	3	>20	0.7246986373555707
ENSMUSG00000005899.15:B6	label_permutation	0.1030398579865472	0.6807817589576547	306	9	11-20	0.8863198373552182
ENSMUSG00000000223.14:B1	label_permutation	0.0655133134844114	0.40652346857597454	1256	6	11-20	0.7726231734779496
ENSMUSG00000000223.14:B2	label_permutation	0.0407524108465496	0.20963746903850483	4440	3	>20	0.7053545808613133
ENSMUSG00000000223.14:B3	label_permutation	0.7019722510267133	0.6246340914208511	4440	3	>20	0.860790285075356
ENSMUSG00000016664.17:B2	label_permutation	0.8513799163314935	0.7295528898582334	3667	2	11-20	0.911839503285207
ENSMUSG00000016664.17:B3	label_permutation	0.7224754151919803	0.6761992619926199	2167	4	11-20	0.8841170796131632
ENSMUSG00000024112.17:B1	label_permutation	0.0101766049769068	0.21152454032141305	6906	5	>20	0.706159550409116
ENSMUSG00000024112.17:B2	label_permutation	0.84026971760355	0.7292506043513296	1240	1	>20	0.911839503285207
ENSMUSG00000024112.17:B3	label_permutation	2.320610730396223e-07	0.27209154481881753	3145	10	>20	0.7203360339025302
ENSMUSG00000029095.18:B1	label_permutation	2.614401882375316e-06	0.2718832891246684	3769	8	>20	0.7203360339025302
ENSMUSG00000029095.18:B2	label_permutation	4.040500221048813e-17	0.0493426668943145	5856	4	>20	0.608059383326989
ENSMUSG00000029095.18:B3	label_permutation	3.8826946045330375e-21	0.1830831197363603	2730	12	>20	0.6917315104013201
ENSMUSG00000036591.17:B1	label_permutation	4.465876285926741e-42	0.14153132250580047	430	20	>20	0.6746982879173822
ENSMUSG00000036591.17:B2	label_permutation	3.128563948174139e-45	0.020025429116338207	3145	10	>20	0.5304436768848043
ENSMUSG00000036591.17:B4	label_permutation	0.0001091992023762	0.35600762873490144	3145	10	>20	0.7537910234770694
ENSMUSG00000052572.20:B1	label_permutation	6.348246692144323e-33	0.29160739687055476	702	24	>20	0.7277459433406522
ENSMUSG00000052572.20:B2	label_permutation	3.2727144008892373e-19	0.3256445047489824	736	16	>20	0.7414944665977521
ENSMUSG00000052572.20:B3	label_permutation	0.0375897011244339	0.8955223880597015	736	16	>20	0.9781423941635542
ENSMUSG00000004207.15:B1	label_permutation	5.825062863843873e-46	0.019071837253655435	3145	10	>20	0.5304436768848043
ENSMUSG00000004207.15:B2	label_permutation	4.2305101008659676e-39	0.16705336426914152	430	20	>20	0.6847722369731165
ENSMUSG00000019971.11:B1	label_permutation	1.3263205569161661e-45	0.01959847036328872	2091	9	>20	0.5304436768848043
ENSMUSG00000019971.11:B2	label_permutation	1.1320319054859513e-45	0.01959847036328872	2091	9	>20	0.5304436768848043
ENSMUSG00000022623.18:B1	label_permutation	2.1770660385679045e-36	0.5	3	23	>20	0.8048246980763529
ENSMUSG00000022623.18:B2	label_permutation	8.568519976833262e-05	0.459802538787024	708	11	>20	0.7913805776931528
ENSMUSG00000026322.10:B1	label_permutation	0.7254858182497295	0.6452108588014341	5856	4	>20	0.8691267257406289
ENSMUSG00000028677.20:B1	label_permutation	0.02380720529679	0.23431734317343172	2167	4	11-20	0.7091982855276581
ENSMUSG00000028677.20:B2	label_permutation	0.0174503960567423	0.10850599781897492	3667	2	11-20	0.6716996336354654
ENSMUSG00000031169.14:B1	label_permutation	6.307180038039706e-12	0.03244274809160305	3667	2	11-20	0.5627402900130172
ENSMUSG00000031169.14:B2	label_permutation	7.328088150891246e-07	0.1614956245027844	1256	6	11-20	0.6847722369731165
ENSMUSG00000034088.16:B1	label_permutation	0.0149836564772501	0.5089001907183726	3145	10	>20	0.809154909905506
ENSMUSG00000034088.16:B2	label_permutation	0.8308649917360583	0.7679166063413928	6906	5	>20	0.9292453647933737
ENSMUSG00000042807.16:B1	label_permutation	4.093956602707128e-05	0.10875875021341984	5856	4	>20	0.6716996336354654
ENSMUSG00000042807.16:B2	label_permutation	5.696763939380783e-15	0.17745358090185676	3769	8	>20	0.6907662883605332
ENSMUSG00000075415.14:B1	label_permutation	0.0685604153200044	0.3830660201417382	5361	6	>20	0.7631707880514113
ENSMUSG00000075415.14:B2	label_permutation	3.239486823015172e-47	0.09672830725462304	702	24	>20	0.6716996336354654
ENSMUSG00000001627.13:B1	label_permutation	0.9925273780570923	0.9500402900886382	1240	1	>20	1.0
ENSMUSG00000003948.18:B1	label_permutation	0.0006980021042997	0.11380281690140845	1774	1	1-5	0.6716996336354654
ENSMUSG00000006276.11:B1	label_permutation	4.628662141941355e-37	0.06453154875717017	2091	9	>20	0.6350498279162136
ENSMUSG00000010095.14:B1	label_permutation	4.815529237040399e-07	0.05204460966542751	1344	2	6-10	0.6104246415972379
ENSMUSG00000015850.12:B1	label_permutation	0.8980521569362535	0.7553667262969589	2235	1	6-10	0.9233863203939469
ENSMUSG00000018865.10:B1	label_permutation	0.0175312360309655	0.18498023715415018	2529	3	11-20	0.6924338401300345
ENSMUSG00000020176.18:B1	label_permutation	0.8628959042268435	0.7146690518783542	2235	1	6-10	0.9019181953068471
ENSMUSG00000020612.17:B1	label_permutation	0.0030965034662669	0.18227884754596785	6906	5	>20	0.6917315104013201
ENSMUSG00000021071.18:B1	label_permutation	2.8359191306311567e-51	0.07396870554765292	702	24	>20	0.658935462200628
ENSMUSG00000021669.16:B2	label_permutation	0.8459357870667665	0.7652173913043478	2529	3	11-20	0.9284830813365627
ENSMUSG00000022237.18:B1	label_permutation	0.0077951375427343	0.2622155911973144	5361	6	>20	0.7175608933892629
ENSMUSG00000022661.15:B1	label_permutation	0.9253884847224368	0.819247546346783	3667	2	11-20	0.9490161893805502
ENSMUSG00000024425.5:B1	label_permutation	0.0995246104222457	0.33328507311423194	6906	5	>20	0.7421633546983134
ENSMUSG00000024941.10:B1	label_permutation	7.792861612538339e-19	0.016357688113413305	3667	2	11-20	0.5304436768848043
ENSMUSG00000025422.11:B1	label_permutation	8.659585249680694e-43	0.038813621384108384	2730	12	>20	0.5677768959471334
ENSMUSG00000026116.12:B1	label_permutation	0.9999999723442282	0.9598470363288719	2091	9	>20	1.0
ENSMUSG00000026604.18:B1	label_permutation	0.8256777530061055	0.700381679389313	3667	2	11-20	0.8932952232574893
ENSMUSG00000027007.17:B1	label_permutation	0.9109790279642624	0.7958015267175572	3667	2	11-20	0.9404164999688384
ENSMUSG00000027655.15:B1	label_permutation	0.0478062372340365	0.2426156735530135	5856	4	>20	0.7122255230009176
ENSMUSG00000028176.14:B1	label_permutation	1.0	1.0	3769	8	>20	1.0
ENSMUSG00000028788.15:B1	label_permutation	0.0119441395758783	0.23643054277828887	1086	5	11-20	0.7091982855276581
ENSMUSG00000029169.12:B1	label_permutation	0.1313643546092343	0.3097148710944169	5856	4	>20	0.7329591912450679
ENSMUSG00000029684.15:B1	label_permutation	8.067314908434419e-47	0.012513407222023596	2796	7	>20	0.5304436768848043
ENSMUSG00000030275.7:B1	label_permutation	2.1964968633948402e-14	0.43605359317904996	820	18	>20	0.7828290434489334
ENSMUSG00000030987.6:B1	label_permutation	6.227137567465965e-13	0.11472602739726027	583	8	11-20	0.6716996336354654
ENSMUSG00000032118.17:B1	label_permutation	0.9834772723218014	0.9091328413284133	2167	4	11-20	0.9825822453164573
ENSMUSG00000032536.13:B1	label_permutation	5.3499913371216956e-20	0.4779516358463727	702	24	>20	0.7947687782094973
ENSMUSG00000033257.15:B1	label_permutation	0.0012622566972256	0.143247396277958	5856	4	>20	0.6753453621929444
ENSMUSG00000034066.14:B1	label_permutation	1.0565611269180238e-05	0.12639351382655278	6906	5	>20	0.6716996336354654
ENSMUSG00000034848.18:B1	label_permutation	0.8513812051927108	0.7655933348344968	4440	3	>20	0.928626022542503
ENSMUSG00000035653.17:B1	label_permutation	0.7163244714588415	0.6340914208511597	4440	3	>20	0.8649721690180984
ENSMUSG00000036568.8:B1	label_permutation	0.0569365465632509	0.28999565658028087	6906	5	>20	0.7277459433406522
ENSMUSG00000037416.14:B1	label_permutation	3.7327016910189965e-41	0.01174934725848564	5361	6	>20	0.5304436768848043
ENSMUSG00000038156.17:B1	label_permutation	3.039048398433776e-30	0.020146832849581697	5856	4	>20	0.5304436768848043
ENSMUSG00000038679.17:B1	label_permutation	1.2795548848501022e-08	0.3412669351885756	2730	12	>20	0.745437077003003
ENSMUSG00000039601.17:B1	label_permutation	0.0218785119827359	0.7804878048780488	40	10	6-10	0.9346273766981065
ENSMUSG00000040455.18:B1	label_permutation	5.552889391320589e-25	0.12015915119363395	3769	8	>20	0.6716996336354654
ENSMUSG00000041297.9:B1	label_permutation	0.0180944728794008	0.20044391326617722	5856	4	>20	0.6994035248150303
ENSMUSG00000042388.15:B1	label_permutation	0.3735231988964846	0.6635681086878799	2796	7	>20	0.8772628472841829
ENSMUSG00000044288.7:B1	label_permutation	3.485375988197198e-06	0.09509988048488988	5856	4	>20	0.6716996336354654
ENSMUSG00000047013.16:B1	label_permutation	1.2535116898522726e-06	0.2663129973474801	3769	8	>20	0.7203360339025302
ENSMUSG00000049532.12:B1	label_permutation	0.3024049623101616	0.25625	799	2	1-5	0.7175608933892629
ENSMUSG00000052299.10:B1	label_permutation	0.0002525490817126	0.1058320198153569	4440	3	>20	0.6716996336354654
ENSMUSG00000054405.15:B1	label_permutation	1.7690470028469154e-06	0.17104216388225935	1256	6	11-20	0.6865745742860391
ENSMUSG00000056493.10:B1	label_permutation	0.9988341530946554	0.9547970479704797	2167	4	11-20	1.0
ENSMUSG00000058624.14:B1	label_permutation	0.9991388368829898	0.9610182975338106	1256	6	11-20	1.0
ENSMUSG00000060961.17:B1	label_permutation	0.0904040221373476	0.5387267904509284	3769	8	>20	0.8206386545317301
ENSMUSG00000063145.11:B1	label_permutation	0.2063650265029528	0.32717856338662465	4440	3	>20	0.7421633546983134
ENSMUSG00000068250.14:B1	label_permutation	0.5853752484723052	0.5583063001536623	5856	4	>20	0.8310183263662547
ENSMUSG00000071862.4:B1	label_permutation	0.8626410039755353	0.775951362305787	4440	3	>20	0.9319308786579406
ENSMUSG00000112925.2:B1	label_permutation	0.0977930956505559	0.4140246176799702	5361	6	>20	0.7734090172897694
ENSMUSG00000010066.16:B1	label_permutation	0.8674777656514843	0.8941644562334218	3769	8	>20	0.9779244373838968
ENSMUSG00000010066.16:B2	label_permutation	0.970431807908418	0.9623287671232876	583	8	11-20	1.0
ENSMUSG00000010066.16:B3	label_permutation	0.9073750866130024	0.801263445449889	5856	4	>20	0.9416529560849742
ENSMUSG00000010066.16:B4	label_permutation	1.0	1.0	3769	8	>20	1.0
ENSMUSG00000047213.15:B1	label_permutation	0.7713994619247132	0.6845849802371542	2529	3	11-20	0.8863198373552182
ENSMUSG00000047213.15:B2	label_permutation	0.4757791886480071	0.4841897233201581	2529	3	11-20	0.7967563669451726
ENSMUSG00000047213.15:B3	label_permutation	3.282036912740916e-06	0.0766798418972332	2529	3	11-20	0.6634744498321522
ENSMUSG00000047213.15:B4	label_permutation	0.1424759680759887	0.4805091487669053	1256	6	11-20	0.7957558710997155
ENSMUSG00000019302.17:B1	label_permutation	0.0062072449207764	0.3822281167108753	3769	8	>20	0.7631707880514113
ENSMUSG00000019302.17:B2	label_permutation	0.0045167944566891	0.373209549071618	3769	8	>20	0.7605406188729243
ENSMUSG00000019302.17:B3	label_permutation	0.0036153198998965	0.3660477453580902	3769	8	>20	0.7592365603115052
ENSMUSG00000025142.19:B2	label_permutation	0.3657529994771685	0.25014084507042256	1774	1	1-5	0.7158048289738431
ENSMUSG00000030134.12:B1	label_permutation	0.2258952491851149	0.5845548802288166	2796	7	>20	0.8451893433605204
ENSMUSG00000030134.12:B2	label_permutation	0.5066166403374364	0.732213085448695	2796	7	>20	0.9133834068413385
ENSMUSG00000030134.12:B3	label_permutation	0.012859706868428	0.7830750893921334	838	14	>20	0.9356077153561903
ENSMUSG00000037674.16:B1	label_permutation	0.7378271799856777	0.843236074270557	3769	8	>20	0.95684131707921
ENSMUSG00000037674.16:B2	label_permutation	0.9997519275239428	0.9489499743896193	5856	4	>20	1.0
ENSMUSG00000037674.16:B3	label_permutation	0.0097060561251513	0.6166239472720615	2730	12	>20	0.8598588372868904
ENSMUSG00000058835.15:B2	label_permutation	0.1210755512659322	0.25396825396825395	566	3	6-10	0.7175608933892629
ENSMUSG00000008855.18:B1	label_permutation	4.12498760647648e-22	0.18235995232419547	838	14	>20	0.6917315104013201
ENSMUSG00000008855.18:B3	label_permutation	2.93712542784176e-36	0.05470146585627458	2796	7	>20	0.6171507832898172
ENSMUSG00000020458.17:B1	label_permutation	4.5328790697521364e-29	0.1351153423654339	2730	12	>20	0.6719210962037078
ENSMUSG00000020458.17:B2	label_permutation	4.419478125558586e-32	0.03319656844461022	5361	6	>20	0.5627402900130172
ENSMUSG00000023008.19:B1	label_permutation	0.7443422501453639	0.5821561338289963	1344	2	6-10	0.8428959575639582
ENSMUSG00000023008.19:B2	label_permutation	0.7447481969849248	0.5828996282527881	1344	2	6-10	0.8437002038613742
ENSMUSG00000026867.20:B1	label_permutation	0.1774374502298185	0.6171128107074569	2091	9	>20	0.8598588372868904
ENSMUSG00000026867.20:B2	label_permutation	0.0030495243909409	0.38718929254302104	2091	9	>20	0.7631707880514113
ENSMUSG00000029064.16:B1	label_permutation	0.1267073647226089	0.6598855689764781	3145	10	>20	0.8757487571716822
ENSMUSG00000029064.16:B2	label_permutation	0.8141767232272268	0.7587954249312292	6906	5	>20	0.9249037157580688
ENSMUSG00000031558.16:B1	label_permutation	2.2715187432123924e-15	0.02379182156133829	1344	2	6-10	0.5474559145934611
ENSMUSG00000031558.16:B3	label_permutation	2.1400679380219093e-15	0.02379182156133829	1344	2	6-10	0.5474559145934611
ENSMUSG00000035513.20:B1	label_permutation	0.3983580740842266	0.8084291187739464	521	10	11-20	0.9436580270392033
ENSMUSG00000035513.20:B2	label_permutation	0.1508385280653944	0.65	79	20	11-20	0.8708719020603166
ENSMUSG00000040118.16:B1	label_permutation	0.0336043950467415	0.33066020141738156	5361	6	>20	0.7421633546983134
ENSMUSG00000040118.16:B2	label_permutation	1.3089592362500762e-14	0.43118148599269185	820	18	>20	0.7803995295754584
ENSMUSG00000045427.14:B1	label_permutation	0.0036052511093987	0.18173431734317344	2167	4	11-20	0.6917315104013201
ENSMUSG00000045427.14:B3	label_permutation	0.3054088519276981	0.3948616600790514	2529	3	11-20	0.7659655217138764
ENSMUSG00000056851.15:B1	label_permutation	0.1748845170327694	0.7509578544061303	521	10	11-20	0.9228562254653174
ENSMUSG00000056851.15:B2	label_permutation	0.2482363090319706	0.46366145354185834	1086	5	11-20	0.791460707496781
ENSMUSG00000092035.9:B1	label_permutation	0.9999999998888888	0.8991549295774648	1774	1	1-5	0.9794872952207052
ENSMUSG00000092035.9:B2	label_permutation	0.9999999998829268	0.8845070422535212	1774	1	1-5	0.9754015534112878
ENSMUSG00000001924.16:B1	label_permutation	0.0254614940776238	0.3164863856769862	5361	6	>20	0.7361177922528548
ENSMUSG00000004360.10:B1	label_permutation	0.8379799233964804	0.8480044759418127	5361	6	>20	0.9585555625471935
ENSMUSG00000006676.18:B1	label_permutation	0.356684787395355	0.4430595868191907	5856	4	>20	0.7867920816153179
ENSMUSG00000010914.11:B1	label_permutation	0.1900733738840879	0.3172708849358253	4440	3	>20	0.7361177922528548
ENSMUSG00000016921.15:B1	label_permutation	0.9829685721686936	0.8975584770360253	5856	4	>20	0.9791173882817341
ENSMUSG00000019699.17:B1	label_permutation	1.0323709017529831e-10	0.08990878818589837	6906	5	>20	0.6716996336354654
ENSMUSG00000020262.16:B1	label_permutation	1.468828867465942e-27	0.10291777188328913	3769	8	>20	0.6716996336354654
ENSMUSG00000020674.18:B1	label_permutation	2.5820813147684033e-34	0.017808020848414652	6906	5	>20	0.5304436768848043
ENSMUSG00000021140.10:B1	label_permutation	0.8815909875138755	0.8823739721129782	2796	7	>20	0.9754015534112878
ENSMUSG00000021725.10:B1	label_permutation	0.0022788837440369	0.17750108585492977	6906	5	>20	0.6907662883605332
ENSMUSG00000022311.16:B1	label_permutation	6.055587576549132e-25	0.043868539163167804	6906	5	>20	0.5887099419424673
ENSMUSG00000022771.18:B1	label_permutation	0.9829161953277028	0.79875	799	2	1-5	0.9406626887956651
ENSMUSG00000024002.19:B1	label_permutation	0.0002031850660338	0.3350860420650096	2091	9	>20	0.7432926746811992
ENSMUSG00000024524.18:B1	label_permutation	5.256926436742132e-34	0.11327649208282582	820	18	>20	0.6716996336354654
ENSMUSG00000025571.14:B1	label_permutation	1.300551427847858e-40	0.03242212333121424	3145	10	>20	0.5627402900130172
ENSMUSG00000026211.19:B1	label_permutation	0.1899853868937895	0.1981216457960644	2235	1	6-10	0.6994035248150303
