null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
wild_cluster	8	11-20	576	0.5399305555555556	0.4253472222222222	0.0296596893397972
wild_cluster	8	6-10	96	0.6458333333333334	0.5625	0.0038344468782113995
wild_cluster	8	>20	3746	0.4177789642285104	0.31767218366257344	0.12117262750622754
wild_cluster	9	1-5	16	0.6875	0.25	0.0206880705056471
wild_cluster	9	11-20	320	0.66875	0.59375	0.0014564745495904
wild_cluster	9	6-10	32	0.9375	0.875	0.0002117678261966
wild_cluster	9	>20	2128	0.5314849624060151	0.4407894736842105	0.0307736843386408
wild_cluster	10	11-20	512	0.615234375	0.537109375	0.005774322955909151
wild_cluster	10	6-10	48	0.6666666666666666	0.5416666666666666	0.00453795928771225
wild_cluster	10	>20	3121	0.5350849086831144	0.43768023069529	0.0299790662033197
wild_cluster	11	>20	740	0.6851351351351351	0.5675675675675675	0.0033147687438158
wild_cluster	12	1-5	48	0.4791666666666667	0.4375	0.06014604433125495
wild_cluster	12	11-20	416	0.7331730769230769	0.6875	2.518280046230641e-06
wild_cluster	12	6-10	16	1.0	0.8125	3.3729430466210476e-05
wild_cluster	12	>20	2683	0.7182258665672754	0.6038017144986955	0.0010965176729795
wild_cluster	13	>20	16	0.875	0.875	6.612565433570486e-09
wild_cluster	14	1-5	1	0.0	0.0	0.9994115976218542
wild_cluster	14	>20	832	0.796875	0.7115384615384616	3.609496318954048e-05
wild_cluster	15	1-5	18	0.1111111111111111	0.1111111111111111	0.9995756763942751
wild_cluster	15	11-20	211	0.8625592417061612	0.8104265402843602	4.552192557722101e-08
wild_cluster	15	>20	432	0.8379629629629629	0.7777777777777778	5.203985004809915e-07
wild_cluster	16	1-5	13	0.46153846153846156	0.15384615384615385	1.0
wild_cluster	16	11-20	61	0.7704918032786885	0.7704918032786885	9.14507138553504e-13
wild_cluster	16	>20	752	0.875	0.8204787234042553	4.745822746684479e-08
wild_cluster	18	11-20	64	0.6875	0.65625	2.1724464793673017e-06
wild_cluster	18	>20	816	0.9129901960784313	0.8713235294117647	2.034424219753948e-09
wild_cluster	19	>20	16	0.9375	0.9375	2.7971026145998956e-20
wild_cluster	20	11-20	80	0.675	0.6625	9.381148558619758e-07
wild_cluster	20	>20	416	0.9375	0.9038461538461539	2.733073440021423e-13
wild_cluster	21	11-20	48	0.875	0.875	1.879255806576637e-16
wild_cluster	21	>20	144	0.9791666666666666	0.9583333333333334	2.0757163354461128e-14
wild_cluster	22	>20	208	0.9951923076923077	0.9855769230769231	3.887421806942705e-20
wild_cluster	23	>20	16	0.625	0.625	3.497399280935889e-26
wild_cluster	24	11-20	18	0.5555555555555556	0.5555555555555556	0.00179600006977905
wild_cluster	24	>20	704	0.9474431818181818	0.9446022727272727	1.5778185814066508e-19
wild_cluster	25	11-20	30	0.8666666666666667	0.8666666666666667	2.235228229371524e-28
wild_cluster	25	>20	16	1.0	1.0	3.5622496817581826e-12
wild_cluster	27	11-20	4	1.0	1.0	9.539398179101325e-32
wild_cluster	27	>20	144	0.9444444444444444	0.9444444444444444	1.5138681667979915e-23
wild_cluster	28	11-20	9	0.7777777777777778	0.7777777777777778	1.2171961427166755e-32
wild_cluster	28	>20	32	1.0	1.0	1.356322337800985e-18
wild_cluster	29	11-20	3	0.6666666666666666	0.6666666666666666	9.649217498307363e-39
wild_cluster	30	>20	128	0.9765625	0.9765625	4.2972659935435424e-41
wild_cluster	31	1-5	3	0.0	0.0	1.0
wild_cluster	31	>20	3	0.6666666666666666	0.6666666666666666	5.395317082828732e-36
wild_cluster	32	1-5	13	0.0	0.0	0.999999057806537
wild_cluster	32	11-20	1	1.0	1.0	4.782792792971911e-05
wild_cluster	32	>20	93	0.9354838709677419	0.9354838709677419	2.0205906733987028e-35
wild_cluster	33	11-20	3	1.0	1.0	2.166423346831704e-07
wild_cluster	33	>20	96	0.9895833333333334	0.9895833333333334	9.589907577679212e-40
wild_cluster	34	11-20	11	0.5454545454545454	0.5454545454545454	7.524691109159609e-05
wild_cluster	35	11-20	1	0.0	0.0	1.0
wild_cluster	35	>20	32	0.625	0.625	4.1068838559735776e-25
wild_cluster	36	>20	80	0.925	0.925	3.300716698151629e-43
wild_cluster	40	>20	112	0.7232142857142857	0.7232142857142857	3.153805959958513e-54
wild_cluster	44	>20	16	1.0	1.0	1.3022390910054182e-66
wild_cluster	47	6-10	1	1.0	1.0	2.106752394150232e-06
wild_cluster	48	>20	16	1.0	1.0	1.0166488423493414e-75
wild_cluster	49	6-10	1	1.0	1.0	1.3574296485498488e-06
wild_cluster	50	6-10	4	0.25	0.25	1.0
wild_cluster	51	6-10	3	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	51	>20	2	0.5	0.5	0.5
wild_cluster	52	6-10	3	0.6666666666666666	0.6666666666666666	1.60264894286872e-11
wild_cluster	52	>20	4	0.75	0.75	1.3805301075094567e-19
wild_cluster	53	6-10	3	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	53	>20	4	1.0	1.0	1.0200142085412271e-27
wild_cluster	54	6-10	1	0.0	0.0	1.0
wild_cluster	54	>20	4	0.5	0.5	0.5
wild_cluster	55	>20	2	0.5	0.5	0.5
wild_cluster	59	6-10	1	1.0	1.0	1.2860932122556005e-12
wild_cluster	60	6-10	1	1.0	1.0	1.3179849722384993e-11
wild_cluster	61	6-10	3	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	62	6-10	2	0.5	0.5	0.5000000000000001
wild_cluster	63	6-10	4	0.25	0.25	1.0
wild_cluster	64	6-10	2	0.5	0.5	0.5000000000003457
wild_cluster	65	6-10	2	0.5	0.5	0.5000000000000125
wild_cluster	66	6-10	1	0.0	0.0	1.0
wild_cluster	83	>20	1	1.0	1.0	1.1825332334568472e-32
wild_cluster	84	>20	1	1.0	1.0	8.985876163187171e-42
wild_cluster	85	>20	3	0.6666666666666666	0.6666666666666666	4.694152087779542e-42
wild_cluster	86	>20	3	0.3333333333333333	0.3333333333333333	1.0
wild_cluster	87	>20	6	0.6666666666666666	0.6666666666666666	2.3748626004832858e-34
wild_cluster	88	>20	2	0.5	0.5	0.5
