test_id	batched_null_converged	batched_alternative_converged	scalar_null_converged	scalar_alternative_converged	batched_null_objective	scalar_null_objective	batched_alternative_objective	scalar_alternative_objective	batched_statistic	scalar_statistic	absolute_statistic_difference	batched_null_gradient_norm	batched_alternative_gradient_norm	batched_null_mode_score_norm	batched_alternative_mode_score_norm	batched_null_iterations	batched_alternative_iterations	batched_null_line_search_evaluations	batched_alternative_line_search_evaluations	scalar_null_iterations	scalar_alternative_iterations
ENSMUSG00000059119.10:B1	True	True	True	True	1721.0723105343216	1721.0723105345824	1719.7274791818597	1719.7274690972731	2.6896627049236486	2.6896828746184838	2.01696948352037e-05	9.452151868126605e-06	6.726695398090823e-06	7.709366032371832e-15	6.268589278983847e-15	52	34	52	37	52	34
ENSMUSG00000063663.12:B1	True	True	True	True	1470.6994419311466	1470.6984726462822	1469.3602947345807	1469.3497121999403	2.6782943931316368	2.6975208926837695	0.019226499552132736	9.78753106995465e-06	4.067908112126843e-06	3.2681537105138504e-15	1.3320296589978236e-14	68	38	73	40	63	36
ENSMUSG00000035469.18:B1	True	True	True	True	1544.580845922736	1544.5807408096994	1543.8628711382853	1543.8617221596573	1.4359495689013784	1.4380373000840336	0.0020877311826552614	8.471736284524746e-06	8.314176871405646e-06	2.513992528302614e-16	2.944096337341202e-16	59	45	64	47	59	46
ENSMUSG00000036257.16:B2	True	True	True	True	2034.545056222947	2034.545641495124	2034.545026994626	2034.5456414951245	5.845664236403536e-05	0.0	5.845664236403536e-05	9.154899730413783e-06	4.68276328395605e-06	5.158284558961825e-16	3.970873419559873e-16	43	2	47	2	41	0
ENSMUSG00000007476.19:B1	True	True	False	True	3046.2423216981297	3121.025419042669	3044.4103142201443	3050.6223719681448	3.6640149559707424	140.80609414904848	137.14207919307773	8.1185179174513e-06	4.043732372959136e-06	2.6350599329650806e-14	2.0543973119290014e-14	28	9	30	10	4	37
ENSMUSG00000024867.15:B1	True	True	True	True	3512.2979748399594	3512.297882249613	3510.636621689816	3510.6366074218904	3.3227063002868817	3.322549655445073	0.00015664484180888394	8.81430741364677e-06	8.148205602129027e-06	7.555577331881854e-15	5.095277589825294e-15	19	14	21	15	19	14
ENSMUSG00000037503.13:B2	True	True	True	True	1616.6426635245489	1616.6426990317925	1616.6426635245489	1616.642547293328	0.0	0.00030347692882060073	0.00030347692882060073	5.065807675998058e-06	8.338362945160861e-06	2.037540268904076e-16	4.509159512260995e-16	43	0	58	0	44	2
ENSMUSG00000027698.15:B1	True	True	True	True	2467.011019301895	2467.030008639469	2467.0094410114343	2467.030008639469	0.0031565809213134344	0.0	0.0031565809213134344	8.908915147397898e-06	9.607055757052458e-06	5.072033338936465e-17	9.094788569932728e-17	40	2	47	2	35	0
