test_id	batched_null_converged	batched_alternative_converged	scalar_null_converged	scalar_alternative_converged	batched_null_objective	scalar_null_objective	batched_alternative_objective	scalar_alternative_objective	batched_statistic	scalar_statistic	absolute_statistic_difference	batched_null_gradient_norm	batched_alternative_gradient_norm	batched_null_mode_score_norm	batched_alternative_mode_score_norm	batched_null_iterations	batched_alternative_iterations	batched_null_line_search_evaluations	batched_alternative_line_search_evaluations	scalar_null_iterations	scalar_alternative_iterations
ENSMUSG00000021843.18:B1	True	True	True	True	7477.167507519355	7477.311840325686	7478.041759936233	7478.0285647764495	0.0	0.0	0.0	5.9047296806103125e-05	9.845935168102424e-06	6.537301112732754e-16	4.651657158592066e-16	100	95	102	98	100	84
ENSMUSG00000021843.18:B2	True	True	True	True	7477.344277023327	7477.325950333789	7478.041759936233	7478.0285647764495	0.0	0.0	0.0	5.2555947981794945e-05	9.845935168102424e-06	3.3821601549833816e-16	4.651657158592066e-16	100	95	105	98	100	84
ENSMUSG00000021843.18:B3	True	True	True	True	7477.33137220002	7477.2813773905955	7478.041759936233	7478.0285647764495	0.0	0.0	0.0	5.5960828801023e-05	9.845935168102424e-06	5.814885153474766e-16	4.651657158592066e-16	100	95	132	98	100	84
ENSMUSG00000021843.18:B4	True	True	True	True	7477.614077628897	7477.590587901333	7478.041759936233	7478.0285647764495	0.0	0.0	0.0	7.509161139458492e-05	9.845935168102424e-06	5.157243039333524e-16	4.651657158592066e-16	100	95	104	98	100	84
