null_type	numerator_df	denominator_df_bin	tests	p_le_0.05	p_le_0.01	median_p
label_permutation	49	11-20	23	0.6956521739130435	0.6956521739130435	4.876954875889515e-61
label_permutation	49	6-10	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	49	>20	174	0.9022988505747126	0.9022988505747126	2.6944068413635983e-27
label_permutation	50	1-5	1	0.0	0.0	1.0
label_permutation	50	11-20	23	0.5652173913043478	0.5652173913043478	5.199201324784216e-40
label_permutation	50	>20	108	0.7407407407407407	0.7407407407407407	7.387056608204553e-34
label_permutation	51	1-5	1	0.0	0.0	1.0
label_permutation	51	11-20	17	0.5882352941176471	0.5882352941176471	4.678791451400916e-62
label_permutation	51	6-10	1	0.0	0.0	1.0
label_permutation	51	>20	78	0.6282051282051282	0.6282051282051282	1.996494356681136e-34
label_permutation	52	1-5	1	1.0	1.0	2.0933429915105282e-13
label_permutation	52	11-20	11	0.5454545454545454	0.5454545454545454	1.6762251525666988e-47
label_permutation	52	6-10	1	1.0	1.0	9.112217919474951e-37
label_permutation	52	>20	87	0.5172413793103449	0.5172413793103449	3.225656784888943e-17
label_permutation	53	1-5	2	1.0	1.0	2.1734955087909397e-12
label_permutation	53	11-20	21	0.7142857142857143	0.7142857142857143	5.123532155055013e-45
label_permutation	53	6-10	1	0.0	0.0	1.0
label_permutation	53	>20	82	0.6097560975609756	0.6097560975609756	8.602509148749292e-33
label_permutation	54	1-5	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	54	11-20	21	0.38095238095238093	0.38095238095238093	1.0
label_permutation	54	6-10	1	0.0	0.0	1.0
label_permutation	54	>20	94	0.6382978723404256	0.6382978723404256	2.700987211230752e-38
label_permutation	55	11-20	16	0.625	0.625	1.191795283765473e-44
label_permutation	55	6-10	1	0.0	0.0	1.0
label_permutation	55	>20	57	0.49122807017543857	0.49122807017543857	1.0
label_permutation	56	11-20	13	0.6923076923076923	0.6923076923076923	1.480132426833209e-33
label_permutation	56	6-10	1	1.0	1.0	4.645060680877168e-44
label_permutation	56	>20	46	0.45652173913043476	0.45652173913043476	1.0
label_permutation	57	11-20	19	0.3684210526315789	0.3684210526315789	1.0
label_permutation	57	6-10	1	0.0	0.0	1.0
label_permutation	57	>20	88	0.6022727272727273	0.6022727272727273	5.478229034787266e-55
label_permutation	58	11-20	14	0.42857142857142855	0.42857142857142855	1.0
label_permutation	58	>20	65	0.5384615384615384	0.5384615384615384	1.2838495376048338e-62
label_permutation	59	11-20	11	0.18181818181818182	0.18181818181818182	1.0
label_permutation	59	>20	66	0.5	0.5	0.5
label_permutation	60	11-20	17	0.5294117647058824	0.5294117647058824	2.1063254575360494e-42
label_permutation	60	>20	85	0.4117647058823529	0.4117647058823529	1.0
label_permutation	61	11-20	12	0.5	0.5	0.5
label_permutation	61	>20	33	0.5454545454545454	0.5454545454545454	3.558597026251448e-23
label_permutation	62	11-20	12	0.4166666666666667	0.4166666666666667	1.0
label_permutation	62	>20	21	0.6190476190476191	0.6190476190476191	4.1613877965467504e-37
label_permutation	63	11-20	22	0.13636363636363635	0.13636363636363635	1.0
label_permutation	63	>20	31	0.5161290322580645	0.5161290322580645	1.978988960226041e-17
label_permutation	64	11-20	13	0.5384615384615384	0.5384615384615384	5.082385598958918e-25
label_permutation	64	>20	14	0.5	0.5	0.5
label_permutation	65	11-20	13	0.5384615384615384	0.5384615384615384	9.26370839511953e-50
label_permutation	65	>20	17	0.7647058823529411	0.7647058823529411	7.909451171494304e-23
label_permutation	66	11-20	20	0.4	0.4	1.0
label_permutation	66	>20	25	0.48	0.48	1.0
label_permutation	67	11-20	15	0.2	0.2	1.0
label_permutation	67	>20	18	0.5	0.5	0.5000000000000109
label_permutation	68	11-20	9	0.4444444444444444	0.4444444444444444	1.0
label_permutation	68	6-10	1	0.0	0.0	1.0
label_permutation	68	>20	31	0.2903225806451613	0.2903225806451613	1.0
label_permutation	69	11-20	6	0.5	0.5	0.5
label_permutation	69	>20	24	0.4166666666666667	0.4166666666666667	1.0
label_permutation	70	11-20	9	0.3333333333333333	0.3333333333333333	1.0
label_permutation	70	>20	31	0.6451612903225806	0.6451612903225806	7.127705437039955e-77
label_permutation	71	11-20	5	0.2	0.2	1.0
label_permutation	71	>20	19	0.3157894736842105	0.3157894736842105	1.0
label_permutation	72	11-20	3	0.6666666666666666	0.6666666666666666	2.2313536588594241e-44
label_permutation	72	>20	23	0.5652173913043478	0.5652173913043478	2.338158352505547e-48
label_permutation	73	11-20	5	0.6	0.6	4.125455093970215e-46
label_permutation	73	6-10	1	1.0	1.0	5.880742762350717e-44
label_permutation	73	>20	15	0.4666666666666667	0.4666666666666667	1.0
label_permutation	74	11-20	13	0.5384615384615384	0.5384615384615384	1.3069834817278936e-58
label_permutation	74	>20	15	0.6	0.6	3.5565527323582107e-70
label_permutation	75	11-20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	75	>20	18	0.5	0.5	0.5
label_permutation	76	11-20	6	0.5	0.5	0.5
label_permutation	76	>20	22	0.45454545454545453	0.45454545454545453	1.0
label_permutation	77	11-20	9	0.6666666666666666	0.6666666666666666	1.463872497631709e-50
label_permutation	77	>20	17	0.5294117647058824	0.5294117647058824	8.586243923538886e-44
label_permutation	78	11-20	6	0.16666666666666666	0.16666666666666666	1.0
label_permutation	78	>20	25	0.56	0.56	4.537399047644744e-72
label_permutation	79	11-20	6	0.5	0.5	0.5
label_permutation	79	>20	11	0.45454545454545453	0.45454545454545453	1.0
label_permutation	80	11-20	5	0.6	0.6	1.7979079373643192e-52
label_permutation	80	>20	10	0.7	0.7	1.827482232522467e-65
label_permutation	81	11-20	6	0.5	0.5	0.5
label_permutation	81	>20	8	0.25	0.25	1.0
label_permutation	82	11-20	2	0.0	0.0	1.0
label_permutation	82	>20	4	0.5	0.5	0.5
label_permutation	83	11-20	8	0.625	0.625	7.15326705494672e-50
label_permutation	83	6-10	1	0.0	0.0	1.0
label_permutation	83	>20	10	0.6	0.6	9.646592074873398e-76
label_permutation	84	11-20	10	0.6	0.6	1.385881648302413e-13
label_permutation	84	>20	15	0.5333333333333333	0.5333333333333333	3.2318643590657077e-55
label_permutation	85	11-20	14	0.5	0.5	0.5
label_permutation	85	>20	17	0.6470588235294118	0.6470588235294118	3.56220741103661e-69
label_permutation	86	11-20	6	0.6666666666666666	0.6666666666666666	7.0197381881907944e-43
label_permutation	86	>20	7	0.5714285714285714	0.5714285714285714	4.264763683921476e-64
label_permutation	87	11-20	2	0.5	0.5	0.5
label_permutation	87	>20	14	0.35714285714285715	0.35714285714285715	1.0
label_permutation	88	11-20	5	0.4	0.4	1.0
label_permutation	88	>20	10	0.5	0.5	0.5
label_permutation	89	11-20	3	0.3333333333333333	0.3333333333333333	1.0
label_permutation	89	>20	18	0.4444444444444444	0.4444444444444444	1.0
label_permutation	90	11-20	4	0.5	0.5	0.5
