test_id	null_type	replicates	observed_statistic	empirical_p_value
ENSG00000100281.14:B1	wild_cluster	16	-9375045438.844896	1.0
ENSG00000100311.16:B1	label_permutation	16	1849130.5765142336	0.058823529411764705
ENSG00000100311.16:B1	wild_cluster	16	1849130.5765142336	0.058823529411764705
ENSG00000100417.12:B1	label_permutation	16	-273097118.0638718	0.8823529411764706
ENSG00000100417.12:B1	wild_cluster	16	-273097118.0638718	1.0
ENSG00000100433.15:B1	label_permutation	16	305269413.0710066	0.058823529411764705
ENSG00000100433.15:B1	wild_cluster	16	305269413.0710066	0.11764705882352941
ENSG00000100433.15:B2	label_permutation	16	873.2267601687286	0.35294117647058826
ENSG00000100433.15:B2	wild_cluster	16	873.2267601687286	0.4117647058823529
ENSG00000100483.14:B1	label_permutation	16	0.0356222936415868	1.0
ENSG00000100483.14:B1	wild_cluster	16	0.0356222936415868	1.0
ENSG00000100804.18:B1	label_permutation	16	6516.502078526332	0.5294117647058824
ENSG00000100804.18:B1	wild_cluster	16	6516.502078526332	0.35294117647058826
ENSG00000100918.13:B1	label_permutation	16	1485480087.922851	0.4117647058823529
ENSG00000100918.13:B1	wild_cluster	16	1485480087.922851	0.17647058823529413
ENSG00000101004.15:B1	label_permutation	16	5119.151315497511	0.7058823529411765
ENSG00000101004.15:B1	wild_cluster	16	5119.151315497511	0.7647058823529411
ENSG00000101132.10:B1	label_permutation	16	30717474483.374462	0.058823529411764705
ENSG00000101132.10:B1	wild_cluster	16	30717474483.374462	0.058823529411764705
ENSG00000101216.11:B1	label_permutation	16	5.9072090887055	0.4117647058823529
ENSG00000101216.11:B1	wild_cluster	16	5.9072090887055	0.47058823529411764
ENSG00000101333.16:B1	label_permutation	16	-609282212.4700763	0.6470588235294118
ENSG00000101333.16:B1	wild_cluster	16	-609282212.4700763	0.7647058823529411
ENSG00000101463.6:B1	label_permutation	16	46191.59256275713	0.23529411764705882
ENSG00000101463.6:B1	wild_cluster	16	46191.59256275713	0.058823529411764705
ENSG00000102081.14:B1	label_permutation	16	5187161.336810464	0.058823529411764705
ENSG00000102081.14:B1	wild_cluster	16	5187161.336810464	0.4117647058823529
ENSG00000102226.9:B1	label_permutation	16	-594794215.6869521	0.7058823529411765
ENSG00000102226.9:B1	wild_cluster	16	-594794215.6869521	1.0
ENSG00000102385.12:B1	label_permutation	16	5726479343.829728	0.29411764705882354
ENSG00000102385.12:B1	wild_cluster	16	5726479343.829728	0.058823529411764705
ENSG00000102385.12:B2	label_permutation	16	174.12938590720304	0.29411764705882354
ENSG00000102385.12:B2	wild_cluster	16	174.12938590720304	0.4117647058823529
ENSG00000102385.12:B3	label_permutation	16	62478.73467577562	0.11764705882352941
ENSG00000102385.12:B3	wild_cluster	16	62478.73467577562	0.35294117647058826
ENSG00000102390.10:B1	label_permutation	16	3.0578439606836816	0.9411764705882353
ENSG00000102390.10:B1	wild_cluster	16	3.0578439606836816	1.0
ENSG00000102760.13:B1	label_permutation	16	0.9836813031338296	1.0
ENSG00000102760.13:B1	wild_cluster	16	0.9836813031338296	0.23529411764705882
ENSG00000102858.13:B1	label_permutation	16	1386880179.9126053	0.058823529411764705
ENSG00000102858.13:B1	wild_cluster	16	1386880179.9126053	0.17647058823529413
ENSG00000102910.13:B1	label_permutation	16	-27410846988.57424	0.9411764705882353
ENSG00000102910.13:B1	wild_cluster	16	-27410846988.57424	1.0
ENSG00000103150.6:B1	label_permutation	16	371.3696713377697	0.23529411764705882
ENSG00000103150.6:B1	wild_cluster	16	371.3696713377697	0.11764705882352941
ENSG00000103460.17:B1	label_permutation	16	2482.4548495832983	0.11764705882352941
ENSG00000103460.17:B1	wild_cluster	16	2482.4548495832983	0.23529411764705882
