test_id	null_type	analytic_p_value	calibrated_p_value	reference_nulls	degrees_of_freedom	denominator_df_bin	fdr
ENSG00000162522.11:B2	wild_cluster	1.3206325810885552e-14	0.22815533980582525	205	12	>20	0.6566778690565099
ENSG00000171858.18:B2	wild_cluster	2.3234513929185372e-10	0.7286821705426356	128	14	11-20	0.9929538530307841
ENSG00000214376.5:B2	wild_cluster	0.7510811050202668	0.8673469387755102	293	2	6-10	1.0
ENSG00000281106.4:B1	wild_cluster	4.39690366562661e-06	0.37662337662337664	153	6	>20	0.780667357206274
ENSG00000281106.4:B3	wild_cluster	1.5447522228440253e-06	0.23333333333333334	89	3	>20	0.6623640051631937
ENSG00000011083.9:B1	wild_cluster	2.233689227191146e-19	0.2653061224489796	97	15	>20	0.6945915392396026
ENSG00000028310.18:B1	wild_cluster	3.0471277158002524e-48	0.5161290322580645	30	94	>20	0.8778710378196899
ENSG00000059804.16:B1	wild_cluster	1.0	1.0	25	76	>20	1.0
ENSG00000066933.16:B1	wild_cluster	5.492917300973473e-78	0.2	4	147	>20	0.627972027972028
ENSG00000071626.16:B1	wild_cluster	1.0	1.0	12	58	11-20	1.0
ENSG00000085872.15:B1	wild_cluster	0.0204374244128539	0.7951219512195122	204	10	>20	1.0
ENSG00000090020.11:B1	wild_cluster	1.2635127785931259e-75	0.07142857142857142	13	62	11-20	0.4917083854818523
ENSG00000095637.22:B1	wild_cluster	1.0	1.0	36	58	>20	1.0
ENSG00000100239.16:B1	wild_cluster	1.0	1.0	16	89	>20	1.0
ENSG00000104859.15:B1	wild_cluster	8.161426511631471e-100	0.04	49	68	>20	0.4157407407407407
ENSG00000107105.15:B1	wild_cluster	5.357314671285227e-77	0.12408759124087591	136	49	>20	0.5640703517587939
ENSG00000108588.14:B1	wild_cluster	4.151497532472885e-86	0.21621621621621623	36	58	>20	0.6450570171500404
ENSG00000110104.13:B1	wild_cluster	0.5244600293798987	0.8990825688073395	108	3	6-10	1.0
ENSG00000111666.11:B1	wild_cluster	1.0	1.0	33	53	11-20	1.0
ENSG00000112877.8:B1	wild_cluster	2.5778556688605064e-65	0.005405405405405406	184	18	11-20	0.344655536365381
ENSG00000114491.14:B1	wild_cluster	1.749120778909234e-15	0.41796875	255	12	11-20	0.8056545670570548
ENSG00000115750.17:B1	wild_cluster	2.580125781172292e-57	0.2857142857142857	55	28	11-20	0.7142730888201504
ENSG00000119865.8:B1	wild_cluster	1.0761720743392637e-08	0.5233644859813084	106	14	>20	0.8779329608938549
ENSG00000123505.16:B1	wild_cluster	9.906515454246579e-70	0.15568862275449102	166	47	>20	0.5753431408787364
ENSG00000125651.14:B1	wild_cluster	1.1408356017250707e-08	0.6024590163934426	243	20	>20	0.9178691678691678
ENSG00000127511.9:B1	wild_cluster	1.0	1.0	27	78	>20	1.0
ENSG00000129484.13:B1	wild_cluster	5.056123358360138e-108	0.010362694300518135	192	46	>20	0.344655536365381
ENSG00000132388.12:B1	wild_cluster	0.0765277287421086	0.8689320388349514	205	12	>20	1.0
ENSG00000136802.11:B1	wild_cluster	1.8155837948553504e-93	0.10810810810810811	36	58	>20	0.55793724759242
ENSG00000137822.12:B1	wild_cluster	7.30485497445595e-14	0.8739495798319328	118	30	>20	1.0
ENSG00000138686.9:B1	wild_cluster	6.991639339308651e-77	0.08982035928143713	166	47	>20	0.5253766271756618
ENSG00000141519.15:B1	wild_cluster	1.0	1.0	3	96	11-20	1.0
ENSG00000145293.16:B1	wild_cluster	0.000339429823845	0.5459770114942529	173	9	11-20	0.8973757386166147
ENSG00000146776.14:B1	wild_cluster	7.208263827174888e-78	0.1111111111111111	26	70	>20	0.5590265987549519
ENSG00000148384.13:B1	wild_cluster	4.5055843220643374e-06	0.7725856697819314	320	18	>20	1.0
ENSG00000150471.16:B1	wild_cluster	7.62540138644934e-80	0.2	4	146	>20	0.627972027972028
ENSG00000151882.11:B1	wild_cluster	4.448943499552858e-07	0.4108527131782946	128	3	1-5	0.8020559487698011
ENSG00000153707.17:B1	wild_cluster	5.3738585919285055e-81	0.14285714285714285	13	85	>20	0.5692704416030944
ENSG00000156804.7:B1	wild_cluster	2.2264632351635258e-13	0.4672897196261682	320	18	>20	0.8460205004522159
ENSG00000158445.10:B1	wild_cluster	1.0	1.0	88	52	>20	1.0
ENSG00000161791.14:B1	wild_cluster	7.357094836977076e-18	0.10526315789473684	18	15	11-20	0.5573961283314582
ENSG00000162924.14:B1	wild_cluster	0.000182731659859	0.4424778761061947	112	9	>20	0.8358153387937454
ENSG00000163625.15:B1	wild_cluster	2.2093801027841385e-39	0.5545454545454546	219	45	>20	0.9037782544134632
ENSG00000164916.11:B1	wild_cluster	0.0552759912092552	0.5903614457831325	248	5	11-20	0.9178691678691678
ENSG00000165757.9:B1	wild_cluster	7.061806655833557e-71	0.0410958904109589	72	32	>20	0.4157407407407407
ENSG00000170836.11:B1	wild_cluster	0.0670019497693018	0.42424242424242425	164	4	6-10	0.8140378140378141
ENSG00000171885.15:B1	wild_cluster	0.3465757352660624	0.775609756097561	204	4	11-20	1.0
ENSG00000174738.13:B1	wild_cluster	6.008533213821678e-37	0.5954545454545455	219	45	>20	0.9178691678691678
ENSG00000176155.18:B1	wild_cluster	5.174057204423824e-63	0.16666666666666666	5	105	11-20	0.5846354166666666
ENSG00000177692.11:B1	wild_cluster	0.0004783474454509	0.6844660194174758	205	12	>20	0.9514713396855932
ENSG00000179387.10:B1	wild_cluster	5.265207807466548e-06	0.4632768361581921	176	8	11-20	0.8421510098584141
ENSG00000181751.10:B1	wild_cluster	6.825816871545308e-22	0.27102803738317754	320	18	>20	0.7034195883528712
ENSG00000184347.14:B1	wild_cluster	1.0	1.0	128	39	>20	1.0
ENSG00000188766.12:B1	wild_cluster	4.486780513276266e-22	0.16666666666666666	17	95	11-20	0.5846354166666666
ENSG00000196391.10:B1	wild_cluster	1.1011592506332158e-76	0.08196721311475409	243	20	>20	0.5041545025825286
ENSG00000197147.13:B1	wild_cluster	1.8149246620393044e-25	0.6010362694300518	192	46	>20	0.9178691678691678
ENSG00000198185.11:B1	wild_cluster	4.3158349588968446e-62	0.20408163265306123	244	40	>20	0.6297776842695841
ENSG00000198887.9:B1	wild_cluster	3.670980018787951e-07	0.7009345794392523	320	18	>20	0.9668805719453896
ENSG00000204603.6:B1	wild_cluster	0.542736201893193	0.6549295774647887	283	1	6-10	0.9372073153585758
ENSG00000216863.9:B1	wild_cluster	3.302790588104576e-14	0.1638418079096045	176	8	11-20	0.5846354166666666
ENSG00000230805.6:B1	wild_cluster	1.1774829330976276e-05	0.18456375838926176	297	2	11-20	0.6093318199763127
ENSG00000235194.8:B1	wild_cluster	6.548969188406558e-09	0.7654320987654321	80	21	>20	1.0
ENSG00000247400.3:B1	wild_cluster	0.0011573897746335	0.41365461847389556	248	5	11-20	0.8045446616875188
ENSG00000258441.1:B1	wild_cluster	1.890855809438285e-05	0.6122448979591837	48	17	>20	0.9209150206027459
ENSG00000264538.6:B1	wild_cluster	1.3787770517275629e-06	0.8842105263157894	94	16	11-20	1.0
ENSG00000273540.4:B1	wild_cluster	4.950433686854439e-05	0.627906976744186	128	3	1-5	0.9246837305089733
ENSG00000286084.1:B1	wild_cluster	0.6601254606665543	0.8232044198895028	180	3	11-20	1.0
ENSG00000107443.16:B1	wild_cluster	0.4695034936315742	0.6564625850340136	293	2	6-10	0.9372073153585758
ENSG00000107443.16:B2	wild_cluster	0.2582165747517322	0.6363636363636364	164	4	6-10	0.9246837305089733
ENSG00000107443.16:B3	wild_cluster	0.3531761347803671	0.5476190476190477	293	2	6-10	0.8973757386166147
ENSG00000148408.13:B1	wild_cluster	1.3700048115076434e-46	0.5269461077844312	166	47	>20	0.878226977894752
ENSG00000148408.13:B2	wild_cluster	2.7230662181592343e-48	0.13524590163934427	243	20	>20	0.5692704416030944
ENSG00000148408.13:B3	wild_cluster	1.0	1.0	52	60	>20	1.0
ENSG00000204866.8:B2	wild_cluster	0.0325271077285435	0.25	283	1	6-10	0.6782477341389728
ENSG00000100433.15:B1	wild_cluster	1.3806584838846746e-82	0.07446808510638298	93	27	>20	0.4917083854818523
ENSG00000100433.15:B2	wild_cluster	4.7017145459624375e-15	0.3987538940809969	320	18	>20	0.7922145948777328
ENSG00000118689.15:B1	wild_cluster	8.724497478578915e-54	0.2693877551020408	244	40	>20	0.7011889973380657
ENSG00000118689.15:B2	wild_cluster	9.562122132209144e-07	0.6885245901639344	243	20	>20	0.9531544424567681
ENSG00000132003.9:B1	wild_cluster	4.384067673354333e-22	0.14102564102564102	77	6	6-10	0.5692704416030944
ENSG00000132003.9:B2	wild_cluster	0.7784024934271135	0.8993288590604027	297	2	11-20	1.0
ENSG00000162997.15:B1	wild_cluster	2.934278935629028e-05	0.08450704225352113	283	1	6-10	0.5104909560723514
ENSG00000172733.11:B1	wild_cluster	3.960970582356391e-05	0.6310679611650486	205	12	>20	0.9246837305089733
ENSG00000172733.11:B3	wild_cluster	1.6391284290926748e-14	0.6157894736842106	189	24	>20	0.9216315789473686
ENSG00000187094.11:B1	wild_cluster	9.984352093236863e-78	0.04954954954954955	221	44	>20	0.4651243093922652
ENSG00000187094.11:B2	wild_cluster	3.803788647334437e-31	0.5210084033613446	118	30	>20	0.8778710378196899
ENSG00000221946.7:B1	wild_cluster	1.3960865381458037e-45	0.02040816326530612	97	15	>20	0.3665306122448979
ENSG00000221946.7:B2	wild_cluster	3.5039925697469294e-69	0.17647058823529413	118	30	>20	0.6010709504685409
ENSG00000001461.17:B1	wild_cluster	1.0	1.0	23	54	11-20	1.0
ENSG00000005249.13:B1	wild_cluster	3.809846901412477e-80	0.14285714285714285	27	34	>20	0.5692704416030944
ENSG00000060709.15:B1	wild_cluster	5.056399339544266e-72	0.07272727272727272	219	45	>20	0.4917083854818523
ENSG00000067208.14:B1	wild_cluster	1.0	1.0	107	54	>20	1.0
ENSG00000076650.6:B1	wild_cluster	1.0	1.0	221	44	>20	1.0
ENSG00000081248.11:B1	wild_cluster	1.5134828016953776e-165	0.1975806451612903	247	1	11-20	0.627972027972028
ENSG00000086189.10:B1	wild_cluster	3.1367950235518367e-95	0.009009009009009009	110	26	>20	0.344655536365381
ENSG00000090376.10:B1	wild_cluster	0.8935364734553434	0.9463087248322147	297	2	11-20	1.0
ENSG00000096746.17:B1	wild_cluster	0.0083812830649331	0.9221183800623053	320	18	>20	1.0
ENSG00000100281.14:B1	wild_cluster	1.0	1.0	135	50	>20	1.0
ENSG00000100918.13:B1	wild_cluster	2.108532962293085e-54	0.28125	31	43	11-20	0.7127538712940628
ENSG00000102081.14:B1	wild_cluster	3.3137006202363844e-47	0.4642857142857143	27	78	>20	0.8422799422799423
ENSG00000104888.10:B1	wild_cluster	1.0	1.0	189	19	>20	1.0
ENSG00000108684.14:B1	wild_cluster	7.5431742242333625e-22	0.07804878048780488	409	6	11-20	0.4935760906904844
ENSG00000110274.16:B1	wild_cluster	1.3231114987023484e-104	0.05555555555555555	35	59	>20	0.4748810153358012
ENSG00000111696.12:B1	wild_cluster	1.0	1.0	38	63	>20	1.0
ENSG00000113048.16:B1	wild_cluster	3.6405430765426523e-51	0.14285714285714285	27	30	11-20	0.5692704416030944
ENSG00000114654.7:B1	wild_cluster	7.374698470250777e-90	0.03355704697986577	297	2	11-20	0.4017897091722595
ENSG00000116898.12:B1	wild_cluster	4.369734126526392e-08	0.6666666666666666	320	18	>20	0.9398220826792255
ENSG00000118454.13:B1	wild_cluster	2.116830080180468e-75	0.125	103	51	>20	0.5640703517587939
ENSG00000121753.12:B1	wild_cluster	7.020691808871652e-50	0.5	1	148	11-20	0.8684719535783365
ENSG00000123684.13:B1	wild_cluster	3.617015893269537e-50	0.125	7	66	11-20	0.5640703517587939
ENSG00000125741.4:B1	wild_cluster	0.0188226526026523	0.7853107344632768	176	8	11-20	1.0
ENSG00000130997.16:B1	wild_cluster	1.0	1.0	24	73	>20	1.0
ENSG00000133773.12:B1	wild_cluster	0.0854776057078888	0.831858407079646	112	9	>20	1.0
ENSG00000135046.14:B1	wild_cluster	1.0	1.0	22	15	1-5	1.0
ENSG00000136828.19:B1	wild_cluster	1.8469872696232364e-55	0.6666666666666666	8	104	>20	0.9398220826792255
ENSG00000137877.10:B1	wild_cluster	0.0067497825975197	0.32195121951219513	204	4	11-20	0.7372742200328407
ENSG00000144134.18:B1	wild_cluster	2.300279944416125e-41	0.5675675675675675	221	44	>20	0.91668286992028
ENSG00000146909.8:B1	wild_cluster	4.409182845486245e-56	0.2926829268292683	81	57	>20	0.7181127548980407
ENSG00000151967.18:B1	wild_cluster	1.3605231892654556e-05	0.39080459770114945	173	9	11-20	0.7851063282676336
ENSG00000153879.9:B1	wild_cluster	1.3644644340297517e-45	0.1588785046728972	106	14	>20	0.5846354166666666
ENSG00000156973.14:B1	wild_cluster	0.0031242795471906	0.6666666666666666	77	6	6-10	0.9398220826792255
ENSG00000158560.14:B1	wild_cluster	3.263051696461873e-67	0.17365269461077845	166	47	>20	0.5951912967957216
ENSG00000161970.14:B1	wild_cluster	1.0	1.0	37	39	11-20	1.0
ENSG00000164163.11:B1	wild_cluster	0.2907929175559133	0.8634146341463415	409	6	11-20	1.0
ENSG00000165832.6:B1	wild_cluster	1.833700642346975e-32	0.24561403508771928	56	13	>20	0.6744997049197918
ENSG00000168615.12:B1	wild_cluster	2.9677327554919004e-112	0.014598540145985401	136	49	>20	0.34485407066052226
ENSG00000169750.9:B1	wild_cluster	2.1453950599743423e-22	0.15234375	255	12	11-20	0.5753091165353322
ENSG00000170903.11:B1	wild_cluster	1.0	1.0	62	56	>20	1.0
ENSG00000172007.6:B1	wild_cluster	1.4594697147957804e-16	0.3473684210526316	94	16	11-20	0.758970418747599
ENSG00000173258.12:B1	wild_cluster	7.25907468638577e-13	0.3333333333333333	176	22	>20	0.7372742200328407
ENSG00000176261.15:B1	wild_cluster	4.0868242826892786e-78	0.012658227848101266	78	27	11-20	0.34485407066052226
ENSG00000185716.12:B1	wild_cluster	5.151944867821985e-63	0.1282051282051282	272	38	>20	0.5674402573529411
ENSG00000187231.14:B1	wild_cluster	1.0	1.0	103	51	>20	1.0
ENSG00000198301.12:B1	wild_cluster	1.0	1.0	272	38	>20	1.0
ENSG00000204657.4:B1	wild_cluster	0.0015817761193264	0.11267605633802817	283	1	6-10	0.5590265987549519
ENSG00000219438.8:B1	wild_cluster	1.0	1.0	31	43	11-20	1.0
ENSG00000225975.6:B1	wild_cluster	0.9616543639329146	0.9692307692307692	64	1	1-5	1.0
ENSG00000231128.5:B1	wild_cluster	4.972888976936544e-126	0.2620967741935484	247	1	11-20	0.6945915392396026
ENSG00000235531.9:B1	wild_cluster	1.0	1.0	51	25	11-20	1.0
ENSG00000241449.5:B1	wild_cluster	5.886948591287685e-79	0.09243697478991597	118	30	>20	0.5253766271756618
ENSG00000253686.1:B1	wild_cluster	0.1709667410939839	0.8367346938775511	48	4	>20	1.0
ENSG00000259039.2:B1	wild_cluster	5.965456240764969e-47	0.0055248618784530384	180	3	11-20	0.344655536365381
ENSG00000265787.2:B1	wild_cluster	2.092382464929549e-273	0.016129032258064516	247	1	11-20	0.34485407066052226
ENSG00000274276.4:B1	wild_cluster	1.0	1.0	89	3	>20	1.0
ENSG00000112033.14:B1	wild_cluster	3.490249954173855e-07	0.5102040816326531	48	17	>20	0.8778710378196899
ENSG00000112033.14:B2	wild_cluster	1.159210033497608e-84	0.0392156862745098	50	33	>20	0.4157407407407407
ENSG00000112033.14:B3	wild_cluster	6.296978334559523e-110	0.03571428571428571	27	34	>20	0.4157407407407407
ENSG00000152683.14:B1	wild_cluster	4.641550553118102e-16	0.38671875	255	12	11-20	0.7844935844935845
ENSG00000152683.14:B2	wild_cluster	2.2459137770767936e-14	0.40425531914893614	46	24	6-10	0.7956821894165871
ENSG00000152683.14:B3	wild_cluster	2.964256644067805e-19	0.13043478260869565	22	15	1-5	0.5689475253428742
ENSG00000214253.8:B2	wild_cluster	4.147781966407434e-07	0.384180790960452	176	8	11-20	0.7844935844935845
ENSG00000119608.12:B1	wild_cluster	0.4619196068215742	0.6496598639455783	293	2	6-10	0.9364278616743648
ENSG00000119608.12:B2	wild_cluster	2.197103117023556e-19	0.006060606060606061	164	4	6-10	0.344655536365381
ENSG00000133101.10:B1	wild_cluster	0.3328678232576549	0.7237569060773481	180	3	11-20	0.9907525939900285
ENSG00000133101.10:B2	wild_cluster	0.8804023947822113	0.9435483870967742	247	1	11-20	1.0
ENSG00000147121.16:B1	wild_cluster	4.3133565220682296e-08	0.11219512195121951	204	4	11-20	0.5590265987549519
ENSG00000147121.16:B2	wild_cluster	3.5211529466191266e-19	0.234375	255	12	11-20	0.6623640051631937
ENSG00000173452.13:B1	wild_cluster	1.3818737507503023e-32	0.08527131782945736	128	16	>20	0.5104909560723514
ENSG00000173452.13:B2	wild_cluster	1.1961065210923548e-35	0.022099447513812154	180	8	>20	0.37443969561138324
ENSG00000188316.14:B1	wild_cluster	1.7661268011714988e-12	0.12844036697247707	108	3	6-10	0.5674402573529411
ENSG00000188316.14:B2	wild_cluster	0.0002681761545742	0.4596774193548387	247	1	11-20	0.8390047206923681
ENSG00000225663.7:B1	wild_cluster	1.9854496054712627e-41	0.5	37	38	11-20	0.8684719535783365
ENSG00000225663.7:B2	wild_cluster	7.514743239602627e-43	0.42857142857142855	55	34	11-20	0.8188449848024315
ENSG00000005513.10:B1	wild_cluster	1.0540872369905847e-37	0.028846153846153848	103	7	>20	0.3814378252097271
ENSG00000032742.17:B1	wild_cluster	7.12563163945001e-52	0.1694915254237288	117	26	11-20	0.587657875793469
ENSG00000061936.9:B1	wild_cluster	2.1411215131376568e-18	0.4791666666666667	47	49	11-20	0.8604279782816991
ENSG00000067704.10:B1	wild_cluster	2.1049083759248373e-42	0.3235294117647059	33	53	11-20	0.7372742200328407
ENSG00000072415.8:B1	wild_cluster	2.641300192667363e-66	0.15384615384615385	12	61	11-20	0.5753091165353322
ENSG00000077147.16:B1	wild_cluster	1.2112178521276544e-36	0.23529411764705882	16	83	11-20	0.6623640051631937
ENSG00000081791.9:B1	wild_cluster	1.6123393612961897e-61	0.21224489795918366	244	40	>20	0.6374445430346052
ENSG00000086544.3:B1	wild_cluster	0.0061353852282447	0.13380281690140844	283	1	6-10	0.5692704416030944
ENSG00000090565.16:B1	wild_cluster	1.4570908057116078e-43	0.5	7	111	>20	0.8684719535783365
ENSG00000100311.16:B1	wild_cluster	3.808836732346677e-52	0.0778816199376947	320	18	>20	0.4935760906904844
ENSG00000101004.15:B1	wild_cluster	8.43334221544657e-23	0.9230769230769231	51	28	>20	1.0
ENSG00000102226.9:B1	wild_cluster	1.0	1.0	9	88	>20	1.0
ENSG00000103460.17:B1	wild_cluster	1.5511251903060843e-17	0.5473684210526316	189	24	>20	0.8973757386166147
ENSG00000104969.10:B1	wild_cluster	3.635768706111414e-85	0.5	1	80	>20	0.8684719535783365
ENSG00000107362.13:B1	wild_cluster	0.0005658045242968	0.3895582329317269	248	5	11-20	0.7851063282676336
ENSG00000108830.10:B1	wild_cluster	1.0	1.0	293	2	6-10	1.0
ENSG00000110400.11:B1	wild_cluster	1.5298218146692389e-52	0.2857142857142857	20	75	>20	0.7142730888201504
ENSG00000111775.3:B1	wild_cluster	0.0546427746341396	0.9453125	255	12	11-20	1.0
ENSG00000114770.17:B1	wild_cluster	1.0	1.0	2	150	>20	1.0
ENSG00000115896.16:B1	wild_cluster	1.0	1.0	23	64	>20	1.0
ENSG00000117009.12:B1	wild_cluster	9.260489657923451e-42	0.041666666666666664	23	30	6-10	0.4157407407407407
ENSG00000121940.15:B1	wild_cluster	1.524583705757765e-48	0.35714285714285715	55	28	11-20	0.767259056732741
ENSG00000123983.14:B1	wild_cluster	1.0	1.0	11	99	11-20	1.0
ENSG00000133872.13:B1	wild_cluster	8.149828330326475e-09	0.4519774011299435	176	22	>20	0.8390047206923681
ENSG00000135097.7:B1	wild_cluster	0.0075487849065224	0.3221476510067114	297	2	11-20	0.7372742200328407
ENSG00000136874.11:B1	wild_cluster	1.7502171936653145e-35	0.6666666666666666	5	112	11-20	0.9398220826792255
ENSG00000140382.15:B1	wild_cluster	1.0	1.0	221	44	>20	1.0
ENSG00000143324.13:B1	wild_cluster	1.389275718371004e-33	0.6	129	43	>20	0.9178691678691678
ENSG00000145494.11:B1	wild_cluster	3.8407743771305145e-35	0.15503875968992248	128	14	11-20	0.5753091165353322
ENSG00000148671.13:B1	wild_cluster	1.4075887625825506e-16	0.013605442176870748	293	2	6-10	0.34485407066052226
ENSG00000150867.14:B1	wild_cluster	1.815239373896447e-39	0.42857142857142855	13	85	>20	0.8188449848024315
ENSG00000152154.11:B1	wild_cluster	3.1266484859828195e-67	0.11818181818181818	219	45	>20	0.5640703517587939
ENSG00000153975.10:B1	wild_cluster	6.263851619822429e-12	0.4205607476635514	106	14	>20	0.8087013948648162
ENSG00000155592.16:B1	wild_cluster	2.032078792780509e-08	0.2375	79	7	11-20	0.6644080996884735
ENSG00000157087.19:B1	wild_cluster	1.1639618413925536e-91	0.05555555555555555	17	83	>20	0.4748810153358012
ENSG00000158715.6:B1	wild_cluster	1.1609466187253318e-06	0.3588709677419355	247	1	11-20	0.767300307219662
ENSG00000160293.17:B1	wild_cluster	4.193074153263786e-36	0.4574468085106383	93	27	>20	0.8390047206923681
ENSG00000162139.10:B1	wild_cluster	1.0	1.0	35	44	11-20	1.0
ENSG00000163703.17:B1	wild_cluster	1.3044825729486744e-85	0.051094890510948905	136	49	>20	0.46819603753910327
ENSG00000164187.7:B1	wild_cluster	5.080722060089589e-47	0.4139194139194139	272	38	>20	0.8045446616875188
ENSG00000167680.16:B1	wild_cluster	3.331638195144645e-38	0.061224489795918366	48	5	>20	0.4748810153358012
ENSG00000168724.16:B1	wild_cluster	1.0	1.0	62	56	>20	1.0
ENSG00000169862.19:B1	wild_cluster	1.0	1.0	24	73	>20	1.0
ENSG00000170962.13:B1	wild_cluster	0.1031027957595743	0.6814516129032258	247	1	11-20	0.9508035545471736
ENSG00000172137.19:B1	wild_cluster	0.17278565121336	0.6	89	3	>20	0.9178691678691678
ENSG00000173409.14:B1	wild_cluster	3.2367022971496956e-24	0.5815602836879432	140	21	11-20	0.9178691678691678
ENSG00000174946.6:B1	wild_cluster	1.291596669165101e-65	0.08292682926829269	204	10	>20	0.5065870250539241
ENSG00000176407.18:B1	wild_cluster	6.740885023244858e-38	0.48214285714285715	55	34	11-20	0.8604279782816991
ENSG00000178028.14:B1	wild_cluster	5.5115822167663195e-90	0.03076923076923077	129	43	>20	0.3814378252097271
ENSG00000179833.4:B1	wild_cluster	9.947096144612822e-52	0.02702702702702703	184	18	11-20	0.3814378252097271
ENSG00000182022.18:B1	wild_cluster	1.2606944056890712e-60	0.45493562231759654	232	36	>20	0.8390047206923681
ENSG00000185774.16:B1	wild_cluster	1.3121183581078337e-116	0.005988023952095809	166	47	>20	0.344655536365381
ENSG00000188938.17:B1	wild_cluster	8.78355974179425e-43	0.4326530612244898	244	40	>20	0.8196676138809954
ENSG00000196507.11:B1	wild_cluster	8.40766481894784e-36	0.5755102040816327	244	40	>20	0.9178691678691678
ENSG00000204856.12:B1	wild_cluster	3.0649225876790127e-10	0.4180790960451977	176	22	>20	0.8056545670570548
ENSG00000213551.5:B1	wild_cluster	0.229392083007543	0.40816326530612246	293	2	6-10	0.7985416388777733
ENSG00000221866.9:B1	wild_cluster	9.821922012878148e-104	0.015873015873015872	62	56	>20	0.34485407066052226
ENSG00000226380.9:B1	wild_cluster	1.0	1.0	272	38	>20	1.0
ENSG00000231437.3:B1	wild_cluster	3.2296847206819755e-42	0.2074074074074074	134	10	11-20	0.634180790960452
ENSG00000241978.9:B1	wild_cluster	7.805062156838994e-46	0.02702702702702703	36	19	11-20	0.3814378252097271
ENSG00000259295.6:B1	wild_cluster	0.2365693745026205	0.9534883720930233	128	16	>20	1.0
ENSG00000266777.1:B1	wild_cluster	1.0	1.0	232	36	>20	1.0
ENSG00000275052.5:B1	wild_cluster	2.1078873393505658e-42	0.45595854922279794	192	46	>20	0.8390047206923681
